project_name,comment_id,issue_id,label,URL
HBASE,15124691.0,15192,1,https://issues.apache.org/jira/browse/HBASE-15192
HBASE,16353363.0,19528,1,https://issues.apache.org/jira/browse/HBASE-19528
HBASE,15536944.0,16739,1,https://issues.apache.org/jira/browse/HBASE-16739
HBASE,16763392.0,21857,1,https://issues.apache.org/jira/browse/HBASE-21857
HBASE,13583900.0,7866,1,https://issues.apache.org/jira/browse/HBASE-7866
HBASE,16216199.0,19053,1,https://issues.apache.org/jira/browse/HBASE-19053
HBASE,16345611.0,19528,1,https://issues.apache.org/jira/browse/HBASE-19528
HBASE,16067570.0,18292,1,https://issues.apache.org/jira/browse/HBASE-18292
HBASE,14317030.0,13007,1,https://issues.apache.org/jira/browse/HBASE-13007
HBASE,15885177.0,17689,1,https://issues.apache.org/jira/browse/HBASE-17689
HBASE,16221430.0,18624,1,https://issues.apache.org/jira/browse/HBASE-18624
HBASE,14218987.0,12464,1,https://issues.apache.org/jira/browse/HBASE-12464
HBASE,16103242.0,18374,1,https://issues.apache.org/jira/browse/HBASE-18374
HBASE,14116665.0,11866,1,https://issues.apache.org/jira/browse/HBASE-11866
HBASE,14644686.0,14157,1,https://issues.apache.org/jira/browse/HBASE-14157
HBASE,15984158.0,16942,1,https://issues.apache.org/jira/browse/HBASE-16942
HBASE,16644140.0,21281,1,https://issues.apache.org/jira/browse/HBASE-21281
HBASE,14602884.0,13974,1,https://issues.apache.org/jira/browse/HBASE-13974
HBASE,14341269.0,13097,1,https://issues.apache.org/jira/browse/HBASE-13097
HBASE,16309151.0,19682,1,https://issues.apache.org/jira/browse/HBASE-19682
HBASE,13849864.0,9928,1,https://issues.apache.org/jira/browse/HBASE-9928
HBASE,13770250.0,9514,1,https://issues.apache.org/jira/browse/HBASE-9514
HBASE,13855045.0,10221,1,https://issues.apache.org/jira/browse/HBASE-10221
HBASE,16586319.0,21074,1,https://issues.apache.org/jira/browse/HBASE-21074
HBASE,14530629.0,13633,1,https://issues.apache.org/jira/browse/HBASE-13633
HBASE,16000147.0,17343,1,https://issues.apache.org/jira/browse/HBASE-17343
HBASE,14189348.0,12378,1,https://issues.apache.org/jira/browse/HBASE-12378
HBASE,15628239.0,16838,1,https://issues.apache.org/jira/browse/HBASE-16838
HBASE,14566200.0,13560,1,https://issues.apache.org/jira/browse/HBASE-13560
HBASE,15879809.0,16188,1,https://issues.apache.org/jira/browse/HBASE-16188
HBASE,16291011.0,19513,1,https://issues.apache.org/jira/browse/HBASE-19513
HBASE,16719989.0,21592,1,https://issues.apache.org/jira/browse/HBASE-21592
HBASE,13458985.0,6381,1,https://issues.apache.org/jira/browse/HBASE-6381
HBASE,14140076.0,11462,1,https://issues.apache.org/jira/browse/HBASE-11462
HBASE,16011510.0,18043,1,https://issues.apache.org/jira/browse/HBASE-18043
HBASE,13842933.0,5349,1,https://issues.apache.org/jira/browse/HBASE-5349
HBASE,15999813.0,17343,1,https://issues.apache.org/jira/browse/HBASE-17343
HBASE,14390977.0,13103,1,https://issues.apache.org/jira/browse/HBASE-13103
HBASE,15994477.0,17928,1,https://issues.apache.org/jira/browse/HBASE-17928
HBASE,14493653.0,13307,1,https://issues.apache.org/jira/browse/HBASE-13307
HBASE,16027569.0,18027,1,https://issues.apache.org/jira/browse/HBASE-18027
HBASE,16122183.0,18533,1,https://issues.apache.org/jira/browse/HBASE-18533
HBASE,13530802.0,1212,1,https://issues.apache.org/jira/browse/HBASE-1212
HBASE,14221538.0,12474,1,https://issues.apache.org/jira/browse/HBASE-12474
HBASE,14060465.0,11510,1,https://issues.apache.org/jira/browse/HBASE-11510
HBASE,15383179.0,16052,1,https://issues.apache.org/jira/browse/HBASE-16052
HBASE,14740426.0,12751,1,https://issues.apache.org/jira/browse/HBASE-12751
HBASE,13177839.0,4397,1,https://issues.apache.org/jira/browse/HBASE-4397
HBASE,15482874.0,15624,1,https://issues.apache.org/jira/browse/HBASE-15624
HBASE,13399740.0,5630,1,https://issues.apache.org/jira/browse/HBASE-5630
HBASE,15334867.0,16045,1,https://issues.apache.org/jira/browse/HBASE-16045
HBASE,14747105.0,14411,1,https://issues.apache.org/jira/browse/HBASE-14411
HBASE,15431358.0,16372,1,https://issues.apache.org/jira/browse/HBASE-16372
HBASE,14052656.0,11444,1,https://issues.apache.org/jira/browse/HBASE-11444
HBASE,16039055.0,17678,1,https://issues.apache.org/jira/browse/HBASE-17678
HBASE,16614666.0,21102,1,https://issues.apache.org/jira/browse/HBASE-21102
HBASE,16692735.0,21498,1,https://issues.apache.org/jira/browse/HBASE-21498
HBASE,16112350.0,18492,1,https://issues.apache.org/jira/browse/HBASE-18492
HBASE,15283457.0,15615,1,https://issues.apache.org/jira/browse/HBASE-15615
HBASE,13253807.0,5747,1,https://issues.apache.org/jira/browse/HBASE-5747
HBASE,14381048.0,13262,1,https://issues.apache.org/jira/browse/HBASE-13262
HBASE,14906179.0,14107,1,https://issues.apache.org/jira/browse/HBASE-14107
HBASE,13291396.0,6173,1,https://issues.apache.org/jira/browse/HBASE-6173
HBASE,14608598.0,13980,1,https://issues.apache.org/jira/browse/HBASE-13980
HBASE,16644664.0,20623,1,https://issues.apache.org/jira/browse/HBASE-20623
HBASE,16785429.0,21717,1,https://issues.apache.org/jira/browse/HBASE-21717
HBASE,15391679.0,16281,1,https://issues.apache.org/jira/browse/HBASE-16281
HBASE,15792986.0,16722,1,https://issues.apache.org/jira/browse/HBASE-16722
HBASE,14645203.0,14087,1,https://issues.apache.org/jira/browse/HBASE-14087
HBASE,13202751.0,5292,1,https://issues.apache.org/jira/browse/HBASE-5292
HBASE,14348027.0,11544,1,https://issues.apache.org/jira/browse/HBASE-11544
HBASE,13427592.0,6502,1,https://issues.apache.org/jira/browse/HBASE-6502
HBASE,14027260.0,11094,1,https://issues.apache.org/jira/browse/HBASE-11094
HBASE,16184682.0,18899,1,https://issues.apache.org/jira/browse/HBASE-18899
HBASE,14728657.0,14108,1,https://issues.apache.org/jira/browse/HBASE-14108
HBASE,14908636.0,14492,1,https://issues.apache.org/jira/browse/HBASE-14492
HBASE,16375857.0,20069,1,https://issues.apache.org/jira/browse/HBASE-20069
HBASE,15512747.0,16680,1,https://issues.apache.org/jira/browse/HBASE-16680
HBASE,16270574.0,19357,1,https://issues.apache.org/jira/browse/HBASE-19357
HBASE,14004061.0,11212,1,https://issues.apache.org/jira/browse/HBASE-11212
HBASE,16571872.0,20813,1,https://issues.apache.org/jira/browse/HBASE-20813
HBASE,14935138.0,14497,1,https://issues.apache.org/jira/browse/HBASE-14497
HBASE,15478219.0,16576,1,https://issues.apache.org/jira/browse/HBASE-16576
HBASE,13145145.0,4737,1,https://issues.apache.org/jira/browse/HBASE-4737
HBASE,16056961.0,18226,1,https://issues.apache.org/jira/browse/HBASE-18226
HBASE,13907893.0,10527,1,https://issues.apache.org/jira/browse/HBASE-10527
HBASE,13595420.0,7482,1,https://issues.apache.org/jira/browse/HBASE-7482
HBASE,13813465.0,9865,1,https://issues.apache.org/jira/browse/HBASE-9865
HBASE,15546518.0,16763,1,https://issues.apache.org/jira/browse/HBASE-16763
HBASE,12540384.0,295,1,https://issues.apache.org/jira/browse/HBASE-295
HBASE,16056321.0,18226,1,https://issues.apache.org/jira/browse/HBASE-18226
HBASE,14157509.0,12164,1,https://issues.apache.org/jira/browse/HBASE-12164
HBASE,14073432.0,9531,1,https://issues.apache.org/jira/browse/HBASE-9531
HBASE,14575109.0,13811,1,https://issues.apache.org/jira/browse/HBASE-13811
HBASE,16306200.0,19483,1,https://issues.apache.org/jira/browse/HBASE-19483
HBASE,16309576.0,19620,1,https://issues.apache.org/jira/browse/HBASE-19620
HBASE,16304528.0,19642,1,https://issues.apache.org/jira/browse/HBASE-19642
HBASE,16324932.0,19790,1,https://issues.apache.org/jira/browse/HBASE-19790
HBASE,13178275.0,5111,1,https://issues.apache.org/jira/browse/HBASE-5111
HBASE,14625643.0,13992,1,https://issues.apache.org/jira/browse/HBASE-13992
HBASE,15137054.0,15229,1,https://issues.apache.org/jira/browse/HBASE-15229
