project_name,comment_id,issue_id,label,URL,manual_label
HDDS,16671871.0,675,0,https://issues.apache.org/jira/browse/HDDS-675,0
HDDS,16700522.0,872,0,https://issues.apache.org/jira/browse/HDDS-872,1
HDDS,16691360.0,847,0,https://issues.apache.org/jira/browse/HDDS-847,1
HDDS,16780199.0,1072,0,https://issues.apache.org/jira/browse/HDDS-1072,0
HDDS,16723796.0,932,0,https://issues.apache.org/jira/browse/HDDS-932,0
HDDS,16779183.0,1185,0,https://issues.apache.org/jira/browse/HDDS-1185,0
HDDS,16925446.0,2048,0,https://issues.apache.org/jira/browse/HDDS-2048,1
HDDS,16649056.0,651,0,https://issues.apache.org/jira/browse/HDDS-651,0
HDDS,16655687.0,544,0,https://issues.apache.org/jira/browse/HDDS-544,0
HDDS,16795732.0,1233,0,https://issues.apache.org/jira/browse/HDDS-1233,0
HDDS,16542319.0,226,0,https://issues.apache.org/jira/browse/HDDS-226,1
HDDS,16772083.0,1130,0,https://issues.apache.org/jira/browse/HDDS-1130,1
HDDS,16554316.0,203,1,https://issues.apache.org/jira/browse/HDDS-203,1
HDDS,16942541.0,2169,0,https://issues.apache.org/jira/browse/HDDS-2169,1
HDDS,16671257.0,771,0,https://issues.apache.org/jira/browse/HDDS-771,1
HDDS,16684155.0,576,1,https://issues.apache.org/jira/browse/HDDS-576,1
HDDS,16484673.0,90,0,https://issues.apache.org/jira/browse/HDDS-90,0
HDDS,16660799.0,697,1,https://issues.apache.org/jira/browse/HDDS-697,0
HDDS,16711983.0,879,0,https://issues.apache.org/jira/browse/HDDS-879,0
HDDS,16674382.0,799,0,https://issues.apache.org/jira/browse/HDDS-799,1
HDDS,16583867.0,75,0,https://issues.apache.org/jira/browse/HDDS-75,0
HDDS,16779708.0,1061,0,https://issues.apache.org/jira/browse/HDDS-1061,0
HDDS,16763861.0,1041,0,https://issues.apache.org/jira/browse/HDDS-1041,0
HDDS,16486859.0,85,0,https://issues.apache.org/jira/browse/HDDS-85,1
HDDS,16572546.0,284,0,https://issues.apache.org/jira/browse/HDDS-284,1
HDDS,16501569.0,107,1,https://issues.apache.org/jira/browse/HDDS-107,1
HDDS,16588558.0,317,0,https://issues.apache.org/jira/browse/HDDS-317,1
HDDS,16787724.0,918,0,https://issues.apache.org/jira/browse/HDDS-918,0
HDDS,16508585.0,156,0,https://issues.apache.org/jira/browse/HDDS-156,0
HDDS,16725400.0,945,0,https://issues.apache.org/jira/browse/HDDS-945,0
HDDS,16749323.0,991,0,https://issues.apache.org/jira/browse/HDDS-991,0
HDDS,16847258.0,1458,1,https://issues.apache.org/jira/browse/HDDS-1458,1
HDDS,16776966.0,726,0,https://issues.apache.org/jira/browse/HDDS-726,1
HDDS,16777359.0,134,0,https://issues.apache.org/jira/browse/HDDS-134,1
HDDS,16911259.0,1981,0,https://issues.apache.org/jira/browse/HDDS-1981,0
HDDS,16651028.0,490,0,https://issues.apache.org/jira/browse/HDDS-490,1
HDDS,16765709.0,1061,0,https://issues.apache.org/jira/browse/HDDS-1061,0
HDDS,16619944.0,502,1,https://issues.apache.org/jira/browse/HDDS-502,1
HDDS,16807483.0,1337,0,https://issues.apache.org/jira/browse/HDDS-1337,0
HDDS,16677270.0,737,0,https://issues.apache.org/jira/browse/HDDS-737,1
HDDS,16518069.0,170,0,https://issues.apache.org/jira/browse/HDDS-170,1
HDDS,16560550.0,248,0,https://issues.apache.org/jira/browse/HDDS-248,1
HDDS,16810335.0,1386,0,https://issues.apache.org/jira/browse/HDDS-1386,1
HDDS,16548129.0,259,0,https://issues.apache.org/jira/browse/HDDS-259,0
HDDS,16796475.0,1306,0,https://issues.apache.org/jira/browse/HDDS-1306,1
HDDS,16687307.0,120,1,https://issues.apache.org/jira/browse/HDDS-120,1
HDDS,16773623.0,1148,0,https://issues.apache.org/jira/browse/HDDS-1148,0
HDDS,16807444.0,1365,0,https://issues.apache.org/jira/browse/HDDS-1365,1
HDDS,16530812.0,198,0,https://issues.apache.org/jira/browse/HDDS-198,1
HDDS,16724397.0,881,0,https://issues.apache.org/jira/browse/HDDS-881,0
HDDS,16664019.0,728,0,https://issues.apache.org/jira/browse/HDDS-728,1
HDDS,16782031.0,1173,0,https://issues.apache.org/jira/browse/HDDS-1173,0
HDDS,16619912.0,490,0,https://issues.apache.org/jira/browse/HDDS-490,0
HDDS,16674382.0,799,0,https://issues.apache.org/jira/browse/HDDS-799,1
HDDS,16909292.0,1200,0,https://issues.apache.org/jira/browse/HDDS-1200,1
HDDS,16567969.0,265,0,https://issues.apache.org/jira/browse/HDDS-265,1
HDDS,16620726.0,447,0,https://issues.apache.org/jira/browse/HDDS-447,0
HDDS,16650086.0,527,0,https://issues.apache.org/jira/browse/HDDS-527,0
HDDS,16703923.0,858,1,https://issues.apache.org/jira/browse/HDDS-858,1
HDDS,16737657.0,960,1,https://issues.apache.org/jira/browse/HDDS-960,1
HDDS,16784716.0,1210,0,https://issues.apache.org/jira/browse/HDDS-1210,0
HDDS,16491355.0,96,1,https://issues.apache.org/jira/browse/HDDS-96,1
HDDS,16615425.0,419,0,https://issues.apache.org/jira/browse/HDDS-419,1
HDDS,16674476.0,794,0,https://issues.apache.org/jira/browse/HDDS-794,1
HDDS,16787118.0,1173,0,https://issues.apache.org/jira/browse/HDDS-1173,0
HDDS,16625408.0,447,1,https://issues.apache.org/jira/browse/HDDS-447,1
HDDS,16784218.0,935,0,https://issues.apache.org/jira/browse/HDDS-935,0
HDDS,16763802.0,1018,0,https://issues.apache.org/jira/browse/HDDS-1018,1
HDDS,16476164.0,72,0,https://issues.apache.org/jira/browse/HDDS-72,0
HDDS,16569782.0,247,0,https://issues.apache.org/jira/browse/HDDS-247,0
HDDS,16541698.0,226,1,https://issues.apache.org/jira/browse/HDDS-226,1
HDDS,16916109.0,2026,0,https://issues.apache.org/jira/browse/HDDS-2026,1
HDDS,16668871.0,754,0,https://issues.apache.org/jira/browse/HDDS-754,0
HDDS,16902912.0,1200,0,https://issues.apache.org/jira/browse/HDDS-1200,1
HDDS,16549198.0,203,0,https://issues.apache.org/jira/browse/HDDS-203,0
HDDS,16642668.0,590,0,https://issues.apache.org/jira/browse/HDDS-590,1
HDDS,16703849.0,880,0,https://issues.apache.org/jira/browse/HDDS-880,0
HDDS,16519870.0,173,0,https://issues.apache.org/jira/browse/HDDS-173,0
HDDS,16751876.0,991,0,https://issues.apache.org/jira/browse/HDDS-991,1
HDDS,16548489.0,239,0,https://issues.apache.org/jira/browse/HDDS-239,0
HDDS,16713240.0,909,0,https://issues.apache.org/jira/browse/HDDS-909,1
HDDS,16682460.0,164,0,https://issues.apache.org/jira/browse/HDDS-164,0
HDDS,16752899.0,1013,0,https://issues.apache.org/jira/browse/HDDS-1013,1
HDDS,16703591.0,880,0,https://issues.apache.org/jira/browse/HDDS-880,0
HDDS,16766663.0,972,0,https://issues.apache.org/jira/browse/HDDS-972,1
HDDS,16524249.0,194,0,https://issues.apache.org/jira/browse/HDDS-194,1
HDDS,16558860.0,293,0,https://issues.apache.org/jira/browse/HDDS-293,0
HDDS,16648383.0,644,0,https://issues.apache.org/jira/browse/HDDS-644,1
HDDS,16466500.0,1,0,https://issues.apache.org/jira/browse/HDDS-1,1
HDDS,16800461.0,1185,0,https://issues.apache.org/jira/browse/HDDS-1185,1
HDDS,16767010.0,134,0,https://issues.apache.org/jira/browse/HDDS-134,0
HDDS,16595728.0,351,0,https://issues.apache.org/jira/browse/HDDS-351,0
HDDS,16517467.0,177,0,https://issues.apache.org/jira/browse/HDDS-177,1
HDDS,16647282.0,606,0,https://issues.apache.org/jira/browse/HDDS-606,0
HDDS,16745462.0,984,0,https://issues.apache.org/jira/browse/HDDS-984,1
HDDS,16766018.0,1091,0,https://issues.apache.org/jira/browse/HDDS-1091,1
HDDS,16642292.0,550,0,https://issues.apache.org/jira/browse/HDDS-550,0
HDDS,16749797.0,906,0,https://issues.apache.org/jira/browse/HDDS-906,0
HDDS,16785251.0,1210,0,https://issues.apache.org/jira/browse/HDDS-1210,1
HDDS,16635281.0,8,1,https://issues.apache.org/jira/browse/HDDS-8,1
HDDS,16438816.0,16,0,https://issues.apache.org/jira/browse/HDDS-16,1
HDDS,16682202.0,8,0,https://issues.apache.org/jira/browse/HDDS-8,0
HDDS,16715717.0,115,0,https://issues.apache.org/jira/browse/HDDS-115,0
HDDS,16736755.0,960,0,https://issues.apache.org/jira/browse/HDDS-960,1
HDDS,16790290.0,1250,0,https://issues.apache.org/jira/browse/HDDS-1250,0
HDDS,16516273.0,177,0,https://issues.apache.org/jira/browse/HDDS-177,0
HDDS,16734663.0,915,0,https://issues.apache.org/jira/browse/HDDS-915,0
HDDS,16784059.0,1171,0,https://issues.apache.org/jira/browse/HDDS-1171,1
HDDS,16680768.0,791,0,https://issues.apache.org/jira/browse/HDDS-791,0
HDDS,16749053.0,956,0,https://issues.apache.org/jira/browse/HDDS-956,0
HDDS,16795735.0,1297,0,https://issues.apache.org/jira/browse/HDDS-1297,0
HDDS,16473007.0,49,0,https://issues.apache.org/jira/browse/HDDS-49,0
HDDS,16702564.0,858,0,https://issues.apache.org/jira/browse/HDDS-858,1
HDDS,16821651.0,1411,1,https://issues.apache.org/jira/browse/HDDS-1411,1
HDDS,16632744.0,562,0,https://issues.apache.org/jira/browse/HDDS-562,1
HDDS,16673069.0,642,0,https://issues.apache.org/jira/browse/HDDS-642,1
HDDS,16665974.0,728,0,https://issues.apache.org/jira/browse/HDDS-728,0
HDDS,16539067.0,241,0,https://issues.apache.org/jira/browse/HDDS-241,0
HDDS,16684604.0,832,0,https://issues.apache.org/jira/browse/HDDS-832,1
HDDS,16701144.0,696,0,https://issues.apache.org/jira/browse/HDDS-696,1
HDDS,16796590.0,1312,0,https://issues.apache.org/jira/browse/HDDS-1312,0
HDDS,16649123.0,651,0,https://issues.apache.org/jira/browse/HDDS-651,0
HDDS,16495970.0,100,0,https://issues.apache.org/jira/browse/HDDS-100,0
HDDS,16749249.0,980,0,https://issues.apache.org/jira/browse/HDDS-980,1
HDDS,16776576.0,726,0,https://issues.apache.org/jira/browse/HDDS-726,0
HDDS,16791953.0,1250,0,https://issues.apache.org/jira/browse/HDDS-1250,0
HDDS,16483006.0,82,0,https://issues.apache.org/jira/browse/HDDS-82,0
HDDS,16922894.0,1561,0,https://issues.apache.org/jira/browse/HDDS-1561,0
HDDS,16575301.0,324,0,https://issues.apache.org/jira/browse/HDDS-324,0
HDDS,16875187.0,1667,0,https://issues.apache.org/jira/browse/HDDS-1667,1
HDDS,16724509.0,805,0,https://issues.apache.org/jira/browse/HDDS-805,0
HDDS,16508145.0,111,0,https://issues.apache.org/jira/browse/HDDS-111,1
HDDS,16784281.0,1184,0,https://issues.apache.org/jira/browse/HDDS-1184,0
HDDS,16594667.0,297,0,https://issues.apache.org/jira/browse/HDDS-297,0
HDDS,16544168.0,239,0,https://issues.apache.org/jira/browse/HDDS-239,0
HDDS,16761573.0,1040,0,https://issues.apache.org/jira/browse/HDDS-1040,0
HDDS,16659837.0,676,0,https://issues.apache.org/jira/browse/HDDS-676,0
HDDS,16863519.0,1667,1,https://issues.apache.org/jira/browse/HDDS-1667,1
HDDS,16548301.0,249,0,https://issues.apache.org/jira/browse/HDDS-249,1
HDDS,16694122.0,816,0,https://issues.apache.org/jira/browse/HDDS-816,1
HDDS,16656783.0,676,1,https://issues.apache.org/jira/browse/HDDS-676,1
HDDS,16862515.0,1667,0,https://issues.apache.org/jira/browse/HDDS-1667,0
HDDS,16788571.0,1163,1,https://issues.apache.org/jira/browse/HDDS-1163,1
HDDS,16512956.0,146,0,https://issues.apache.org/jira/browse/HDDS-146,1
HDDS,16786453.0,1232,0,https://issues.apache.org/jira/browse/HDDS-1232,0
HDDS,16725369.0,393,1,https://issues.apache.org/jira/browse/HDDS-393,1
HDDS,16479742.0,70,0,https://issues.apache.org/jira/browse/HDDS-70,0
HDDS,16588809.0,317,0,https://issues.apache.org/jira/browse/HDDS-317,1
HDDS,16655669.0,544,0,https://issues.apache.org/jira/browse/HDDS-544,0
HDDS,16942511.0,2169,0,https://issues.apache.org/jira/browse/HDDS-2169,1
HDDS,16590855.0,364,0,https://issues.apache.org/jira/browse/HDDS-364,0
HDDS,16575486.0,324,0,https://issues.apache.org/jira/browse/HDDS-324,0
HDDS,16777256.0,1038,0,https://issues.apache.org/jira/browse/HDDS-1038,0
HDDS,16769032.0,1097,0,https://issues.apache.org/jira/browse/HDDS-1097,1
HDDS,16789500.0,1095,0,https://issues.apache.org/jira/browse/HDDS-1095,1
HDDS,16751448.0,989,0,https://issues.apache.org/jira/browse/HDDS-989,0
HDDS,16538468.0,203,0,https://issues.apache.org/jira/browse/HDDS-203,0
HDDS,16757677.0,1029,0,https://issues.apache.org/jira/browse/HDDS-1029,1
HDDS,16674368.0,797,0,https://issues.apache.org/jira/browse/HDDS-797,1
HDDS,16760900.0,1044,0,https://issues.apache.org/jira/browse/HDDS-1044,0
HDDS,16673685.0,737,0,https://issues.apache.org/jira/browse/HDDS-737,0
HDDS,16768926.0,1038,0,https://issues.apache.org/jira/browse/HDDS-1038,0
HDDS,16769023.0,1101,1,https://issues.apache.org/jira/browse/HDDS-1101,1
HDDS,16716391.0,912,0,https://issues.apache.org/jira/browse/HDDS-912,0
HDDS,16725354.0,881,1,https://issues.apache.org/jira/browse/HDDS-881,1
HDDS,16775945.0,1147,0,https://issues.apache.org/jira/browse/HDDS-1147,1
HDDS,16501227.0,140,0,https://issues.apache.org/jira/browse/HDDS-140,1
HDDS,16754446.0,1024,0,https://issues.apache.org/jira/browse/HDDS-1024,0
HDDS,16688694.0,816,0,https://issues.apache.org/jira/browse/HDDS-816,0
HDDS,16537351.0,210,0,https://issues.apache.org/jira/browse/HDDS-210,1
HDDS,16726967.0,597,0,https://issues.apache.org/jira/browse/HDDS-597,0
HDDS,16592485.0,227,0,https://issues.apache.org/jira/browse/HDDS-227,1
HDDS,16481505.0,45,0,https://issues.apache.org/jira/browse/HDDS-45,0
HDDS,16765322.0,1074,0,https://issues.apache.org/jira/browse/HDDS-1074,1
HDDS,16674179.0,799,1,https://issues.apache.org/jira/browse/HDDS-799,0
HDDS,16653861.0,682,0,https://issues.apache.org/jira/browse/HDDS-682,0
HDDS,16548154.0,258,0,https://issues.apache.org/jira/browse/HDDS-258,0
HDDS,16691400.0,718,0,https://issues.apache.org/jira/browse/HDDS-718,0
HDDS,16615381.0,462,0,https://issues.apache.org/jira/browse/HDDS-462,0
HDDS,16675729.0,778,0,https://issues.apache.org/jira/browse/HDDS-778,1
HDDS,16615171.0,460,0,https://issues.apache.org/jira/browse/HDDS-460,1
HDDS,16797578.0,1310,1,https://issues.apache.org/jira/browse/HDDS-1310,0
HDDS,16850293.0,1458,0,https://issues.apache.org/jira/browse/HDDS-1458,1
HDDS,16806768.0,1153,0,https://issues.apache.org/jira/browse/HDDS-1153,1
HDDS,16471377.0,34,0,https://issues.apache.org/jira/browse/HDDS-34,0
HDDS,16694193.0,814,0,https://issues.apache.org/jira/browse/HDDS-814,0
HDDS,16442374.0,16,0,https://issues.apache.org/jira/browse/HDDS-16,0
HDDS,16951804.0,2271,0,https://issues.apache.org/jira/browse/HDDS-2271,1
HDDS,16688700.0,843,1,https://issues.apache.org/jira/browse/HDDS-843,1
HDDS,16705907.0,748,1,https://issues.apache.org/jira/browse/HDDS-748,1
HDDS,16745765.0,983,0,https://issues.apache.org/jira/browse/HDDS-983,1
HDDS,16833698.0,1395,0,https://issues.apache.org/jira/browse/HDDS-1395,1
HDDS,16767888.0,1085,0,https://issues.apache.org/jira/browse/HDDS-1085,0
HDDS,16551654.0,181,0,https://issues.apache.org/jira/browse/HDDS-181,1
HDDS,16634716.0,8,0,https://issues.apache.org/jira/browse/HDDS-8,0
HDDS,16542848.0,253,1,https://issues.apache.org/jira/browse/HDDS-253,1
HDDS,16670975.0,778,0,https://issues.apache.org/jira/browse/HDDS-778,0
HDDS,16484628.0,85,0,https://issues.apache.org/jira/browse/HDDS-85,1
HDDS,16942068.0,2222,0,https://issues.apache.org/jira/browse/HDDS-2222,0
HDDS,16530195.0,187,0,https://issues.apache.org/jira/browse/HDDS-187,0
HDDS,16768101.0,1068,0,https://issues.apache.org/jira/browse/HDDS-1068,1
HDDS,16528189.0,187,0,https://issues.apache.org/jira/browse/HDDS-187,0
HDDS,16473202.0,53,0,https://issues.apache.org/jira/browse/HDDS-53,1
HDDS,16699545.0,873,1,https://issues.apache.org/jira/browse/HDDS-873,1
HDDS,16745641.0,980,0,https://issues.apache.org/jira/browse/HDDS-980,0
HDDS,16793721.0,372,0,https://issues.apache.org/jira/browse/HDDS-372,0
HDDS,16472192.0,21,0,https://issues.apache.org/jira/browse/HDDS-21,0
HDDS,16509732.0,161,0,https://issues.apache.org/jira/browse/HDDS-161,1
HDDS,16727157.0,938,0,https://issues.apache.org/jira/browse/HDDS-938,0
HDDS,16632672.0,547,0,https://issues.apache.org/jira/browse/HDDS-547,0
HDDS,16645728.0,550,0,https://issues.apache.org/jira/browse/HDDS-550,0
HDDS,16539072.0,179,0,https://issues.apache.org/jira/browse/HDDS-179,0
HDDS,16721924.0,881,0,https://issues.apache.org/jira/browse/HDDS-881,0
HDDS,16746109.0,959,0,https://issues.apache.org/jira/browse/HDDS-959,1
HDDS,16648185.0,639,0,https://issues.apache.org/jira/browse/HDDS-639,1
HDDS,16773738.0,1149,0,https://issues.apache.org/jira/browse/HDDS-1149,1
HDDS,16424198.0,44,0,https://issues.apache.org/jira/browse/HDDS-44,0
HDDS,16756496.0,1029,0,https://issues.apache.org/jira/browse/HDDS-1029,0
HDDS,16808364.0,1189,0,https://issues.apache.org/jira/browse/HDDS-1189,0
HDDS,16620771.0,461,1,https://issues.apache.org/jira/browse/HDDS-461,1
HDDS,16582688.0,313,0,https://issues.apache.org/jira/browse/HDDS-313,0
HDDS,16689345.0,844,0,https://issues.apache.org/jira/browse/HDDS-844,0
HDDS,16610802.0,428,1,https://issues.apache.org/jira/browse/HDDS-428,1
HDDS,16534362.0,204,0,https://issues.apache.org/jira/browse/HDDS-204,0
HDDS,16769998.0,1121,0,https://issues.apache.org/jira/browse/HDDS-1121,1
HDDS,16752441.0,991,1,https://issues.apache.org/jira/browse/HDDS-991,1
HDDS,16623579.0,447,0,https://issues.apache.org/jira/browse/HDDS-447,0
HDDS,16585132.0,353,0,https://issues.apache.org/jira/browse/HDDS-353,1
HDDS,16698348.0,804,0,https://issues.apache.org/jira/browse/HDDS-804,0
HDDS,16776164.0,1043,1,https://issues.apache.org/jira/browse/HDDS-1043,1
HDDS,16794034.0,1233,0,https://issues.apache.org/jira/browse/HDDS-1233,0
HDDS,16851790.0,1490,0,https://issues.apache.org/jira/browse/HDDS-1490,1
HDDS,16689098.0,845,0,https://issues.apache.org/jira/browse/HDDS-845,1
HDDS,16562122.0,268,0,https://issues.apache.org/jira/browse/HDDS-268,1
HDDS,16612404.0,233,0,https://issues.apache.org/jira/browse/HDDS-233,0
HDDS,16936336.0,2169,0,https://issues.apache.org/jira/browse/HDDS-2169,0
HDDS,16641113.0,516,0,https://issues.apache.org/jira/browse/HDDS-516,0
HDDS,16748437.0,982,0,https://issues.apache.org/jira/browse/HDDS-982,1
HDDS,16649121.0,629,0,https://issues.apache.org/jira/browse/HDDS-629,0
HDDS,16502188.0,119,0,https://issues.apache.org/jira/browse/HDDS-119,1
HDDS,16764930.0,1081,0,https://issues.apache.org/jira/browse/HDDS-1081,1
HDDS,16858224.0,1657,0,https://issues.apache.org/jira/browse/HDDS-1657,1
HDDS,16913698.0,1981,0,https://issues.apache.org/jira/browse/HDDS-1981,0
HDDS,16740557.0,793,0,https://issues.apache.org/jira/browse/HDDS-793,0
HDDS,16734632.0,945,0,https://issues.apache.org/jira/browse/HDDS-945,1
HDDS,16650160.0,657,0,https://issues.apache.org/jira/browse/HDDS-657,0
HDDS,16808595.0,1164,0,https://issues.apache.org/jira/browse/HDDS-1164,1
HDDS,16704691.0,882,1,https://issues.apache.org/jira/browse/HDDS-882,1
HDDS,16577258.0,324,0,https://issues.apache.org/jira/browse/HDDS-324,0
HDDS,16626306.0,370,0,https://issues.apache.org/jira/browse/HDDS-370,0
HDDS,16618158.0,370,1,https://issues.apache.org/jira/browse/HDDS-370,1
HDDS,16662193.0,694,0,https://issues.apache.org/jira/browse/HDDS-694,0
HDDS,16574792.0,324,0,https://issues.apache.org/jira/browse/HDDS-324,0
HDDS,16619898.0,497,0,https://issues.apache.org/jira/browse/HDDS-497,1
HDDS,16789177.0,1173,0,https://issues.apache.org/jira/browse/HDDS-1173,1
HDDS,16806656.0,1360,0,https://issues.apache.org/jira/browse/HDDS-1360,1
HDDS,16374207.0,75,0,https://issues.apache.org/jira/browse/HDDS-75,0
HDDS,16649512.0,629,1,https://issues.apache.org/jira/browse/HDDS-629,1
HDDS,16751390.0,989,0,https://issues.apache.org/jira/browse/HDDS-989,0
HDDS,16619259.0,461,0,https://issues.apache.org/jira/browse/HDDS-461,1
HDDS,16923342.0,1561,0,https://issues.apache.org/jira/browse/HDDS-1561,1
HDDS,16488166.0,96,0,https://issues.apache.org/jira/browse/HDDS-96,1
HDDS,16800556.0,1293,0,https://issues.apache.org/jira/browse/HDDS-1293,0
HDDS,16524134.0,193,0,https://issues.apache.org/jira/browse/HDDS-193,0
HDDS,16593592.0,75,0,https://issues.apache.org/jira/browse/HDDS-75,0
HDDS,16463897.0,18,0,https://issues.apache.org/jira/browse/HDDS-18,0
HDDS,16676444.0,809,0,https://issues.apache.org/jira/browse/HDDS-809,0
HDDS,16646411.0,603,0,https://issues.apache.org/jira/browse/HDDS-603,0
HDDS,16788253.0,1095,0,https://issues.apache.org/jira/browse/HDDS-1095,0
HDDS,16643159.0,550,0,https://issues.apache.org/jira/browse/HDDS-550,1
HDDS,16615190.0,394,0,https://issues.apache.org/jira/browse/HDDS-394,0
HDDS,16709496.0,115,0,https://issues.apache.org/jira/browse/HDDS-115,0
HDDS,16680921.0,733,0,https://issues.apache.org/jira/browse/HDDS-733,1
HDDS,16544182.0,239,0,https://issues.apache.org/jira/browse/HDDS-239,0
HDDS,16548492.0,257,0,https://issues.apache.org/jira/browse/HDDS-257,1
HDDS,16765580.0,360,0,https://issues.apache.org/jira/browse/HDDS-360,0
HDDS,16505170.0,133,0,https://issues.apache.org/jira/browse/HDDS-133,1
HDDS,16556302.0,248,0,https://issues.apache.org/jira/browse/HDDS-248,0
HDDS,16806636.0,1360,0,https://issues.apache.org/jira/browse/HDDS-1360,0
HDDS,16784339.0,1188,0,https://issues.apache.org/jira/browse/HDDS-1188,0
HDDS,16813905.0,1348,1,https://issues.apache.org/jira/browse/HDDS-1348,1
HDDS,16792146.0,917,0,https://issues.apache.org/jira/browse/HDDS-917,0
HDDS,16846289.0,1458,0,https://issues.apache.org/jira/browse/HDDS-1458,0
HDDS,16738961.0,947,0,https://issues.apache.org/jira/browse/HDDS-947,1
HDDS,16777174.0,594,0,https://issues.apache.org/jira/browse/HDDS-594,1
HDDS,16467301.0,20,0,https://issues.apache.org/jira/browse/HDDS-20,0
HDDS,16928460.0,2089,0,https://issues.apache.org/jira/browse/HDDS-2089,1
HDDS,16779975.0,134,0,https://issues.apache.org/jira/browse/HDDS-134,0
HDDS,16687432.0,816,0,https://issues.apache.org/jira/browse/HDDS-816,0
HDDS,16478117.0,79,0,https://issues.apache.org/jira/browse/HDDS-79,0
HDDS,16631356.0,289,0,https://issues.apache.org/jira/browse/HDDS-289,1
HDDS,16483215.0,70,0,https://issues.apache.org/jira/browse/HDDS-70,0
HDDS,16614392.0,449,1,https://issues.apache.org/jira/browse/HDDS-449,1
HDDS,16654353.0,683,0,https://issues.apache.org/jira/browse/HDDS-683,1
HDDS,16778093.0,935,0,https://issues.apache.org/jira/browse/HDDS-935,0
