project_name,comment_id,issue_id,label,URL
MAPREDUCE,12771740.0,1165,1,https://issues.apache.org/jira/browse/MAPREDUCE-1165
HADOOP,16423348.0,14445,1,https://issues.apache.org/jira/browse/HADOOP-14445
HBASE,12555044.0,252,1,https://issues.apache.org/jira/browse/HBASE-252
HADOOP,12582036.0,3060,1,https://issues.apache.org/jira/browse/HADOOP-3060
HDFS,13497437.0,347,1,https://issues.apache.org/jira/browse/HDFS-347
HDFS,16827673.0,14466,1,https://issues.apache.org/jira/browse/HDFS-14466
MAPREDUCE,14297983.0,6151,1,https://issues.apache.org/jira/browse/MAPREDUCE-6151
MAPREDUCE,12729954.0,421,1,https://issues.apache.org/jira/browse/MAPREDUCE-421
HADOOP,14146572.0,10987,1,https://issues.apache.org/jira/browse/HADOOP-10987
HADOOP,14601095.0,12119,1,https://issues.apache.org/jira/browse/HADOOP-12119
MAPREDUCE,13046958.0,2581,1,https://issues.apache.org/jira/browse/MAPREDUCE-2581
HDFS,14981275.0,9525,1,https://issues.apache.org/jira/browse/HDFS-9525
HBASE,12561561.0,250,1,https://issues.apache.org/jira/browse/HBASE-250
HADOOP,13987358.0,10433,1,https://issues.apache.org/jira/browse/HADOOP-10433
MAPREDUCE,12717092.0,360,1,https://issues.apache.org/jira/browse/MAPREDUCE-360
HADOOP,15716703.0,13859,1,https://issues.apache.org/jira/browse/HADOOP-13859
HADOOP,15097554.0,8887,1,https://issues.apache.org/jira/browse/HADOOP-8887
HADOOP,15156327.0,9613,1,https://issues.apache.org/jira/browse/HADOOP-9613
HADOOP,14104919.0,10989,1,https://issues.apache.org/jira/browse/HADOOP-10989
HBASE,12556362.0,274,1,https://issues.apache.org/jira/browse/HBASE-274
HADOOP,15512270.0,13584,1,https://issues.apache.org/jira/browse/HADOOP-13584
HDFS,15507680.0,10877,1,https://issues.apache.org/jira/browse/HDFS-10877
HADOOP,15827564.0,13119,1,https://issues.apache.org/jira/browse/HADOOP-13119
HDFS,15058656.0,9525,1,https://issues.apache.org/jira/browse/HDFS-9525
HADOOP,15334398.0,13254,1,https://issues.apache.org/jira/browse/HADOOP-13254
HADOOP,12601868.0,3452,1,https://issues.apache.org/jira/browse/HADOOP-3452
HADOOP,16145807.0,14781,1,https://issues.apache.org/jira/browse/HADOOP-14781
HDFS,12746489.0,288,1,https://issues.apache.org/jira/browse/HDFS-288
HADOOP,12701442.0,5589,1,https://issues.apache.org/jira/browse/HADOOP-5589
HADOOP,12615839.0,3661,1,https://issues.apache.org/jira/browse/HADOOP-3661
HADOOP,12531128.0,1959,1,https://issues.apache.org/jira/browse/HADOOP-1959
HDFS,16827673.0,14466,1,https://issues.apache.org/jira/browse/HDFS-14466
HDFS,13609557.0,4626,1,https://issues.apache.org/jira/browse/HDFS-4626
HADOOP,12716864.0,5967,1,https://issues.apache.org/jira/browse/HADOOP-5967
HADOOP,14031704.0,10610,1,https://issues.apache.org/jira/browse/HADOOP-10610
HADOOP,12694200.0,5502,1,https://issues.apache.org/jira/browse/HADOOP-5502
HADOOP,12694854.0,5252,1,https://issues.apache.org/jira/browse/HADOOP-5252
HADOOP,16703765.0,15959,1,https://issues.apache.org/jira/browse/HADOOP-15959
HADOOP,12712828.0,5882,1,https://issues.apache.org/jira/browse/HADOOP-5882
HADOOP,14281400.0,11209,1,https://issues.apache.org/jira/browse/HADOOP-11209
HADOOP,12512219.0,1524,1,https://issues.apache.org/jira/browse/HADOOP-1524
HADOOP,14361540.0,11714,1,https://issues.apache.org/jira/browse/HADOOP-11714
HADOOP,12673111.0,5219,1,https://issues.apache.org/jira/browse/HADOOP-5219
HADOOP,15063533.0,12605,1,https://issues.apache.org/jira/browse/HADOOP-12605
HADOOP,13595145.0,9374,1,https://issues.apache.org/jira/browse/HADOOP-9374
HADOOP,16009424.0,14414,1,https://issues.apache.org/jira/browse/HADOOP-14414
HADOOP,15454155.0,13375,1,https://issues.apache.org/jira/browse/HADOOP-13375
HADOOP,12680614.0,5333,1,https://issues.apache.org/jira/browse/HADOOP-5333
HADOOP,17161592.0,17141,1,https://issues.apache.org/jira/browse/HADOOP-17141
HADOOP,15203057.0,12902,1,https://issues.apache.org/jira/browse/HADOOP-12902
HADOOP,13434831.0,7754,1,https://issues.apache.org/jira/browse/HADOOP-7754
HADOOP,15131420.0,12764,1,https://issues.apache.org/jira/browse/HADOOP-12764
HBASE,12555044.0,252,1,https://issues.apache.org/jira/browse/HBASE-252
HADOOP,14583732.0,12087,1,https://issues.apache.org/jira/browse/HADOOP-12087
HDFS,16170287.0,12371,1,https://issues.apache.org/jira/browse/HDFS-12371
HADOOP,13272591.0,8353,1,https://issues.apache.org/jira/browse/HADOOP-8353
HADOOP,12587710.0,3174,1,https://issues.apache.org/jira/browse/HADOOP-3174
HDFS,16670691.0,14053,1,https://issues.apache.org/jira/browse/HDFS-14053
HADOOP,13533601.0,8562,1,https://issues.apache.org/jira/browse/HADOOP-8562
HADOOP,16523126.0,15483,1,https://issues.apache.org/jira/browse/HADOOP-15483
HDFS,13144921.0,208,1,https://issues.apache.org/jira/browse/HDFS-208
HADOOP,12714696.0,5899,1,https://issues.apache.org/jira/browse/HADOOP-5899
HADOOP,14069373.0,10866,1,https://issues.apache.org/jira/browse/HADOOP-10866
HADOOP,12650000.0,4666,1,https://issues.apache.org/jira/browse/HADOOP-4666
HADOOP,12879398.0,6828,1,https://issues.apache.org/jira/browse/HADOOP-6828
HADOOP,15167819.0,12841,1,https://issues.apache.org/jira/browse/HADOOP-12841
HADOOP,13988539.0,10566,1,https://issues.apache.org/jira/browse/HADOOP-10566
HADOOP,13429207.0,8654,1,https://issues.apache.org/jira/browse/HADOOP-8654
HADOOP,16079803.0,14637,1,https://issues.apache.org/jira/browse/HADOOP-14637
HDFS,15058656.0,9525,1,https://issues.apache.org/jira/browse/HDFS-9525
HBASE,12555073.0,199,1,https://issues.apache.org/jira/browse/HBASE-199
HADOOP,13984986.0,10158,1,https://issues.apache.org/jira/browse/HADOOP-10158
HADOOP,12595780.0,3372,1,https://issues.apache.org/jira/browse/HADOOP-3372
HADOOP,13236960.0,7030,1,https://issues.apache.org/jira/browse/HADOOP-7030
HADOOP,13411335.0,8587,1,https://issues.apache.org/jira/browse/HADOOP-8587
HADOOP,14323155.0,11602,1,https://issues.apache.org/jira/browse/HADOOP-11602
HBASE,12540384.0,295,1,https://issues.apache.org/jira/browse/HBASE-295
HDFS,13564693.0,347,1,https://issues.apache.org/jira/browse/HDFS-347
HADOOP,16000907.0,14376,1,https://issues.apache.org/jira/browse/HADOOP-14376
HDFS,16396535.0,336,1,https://issues.apache.org/jira/browse/HDFS-336
HADOOP,16354289.0,6852,1,https://issues.apache.org/jira/browse/HADOOP-6852
HADOOP,12630295.0,3992,1,https://issues.apache.org/jira/browse/HADOOP-3992
HADOOP,14163259.0,11175,1,https://issues.apache.org/jira/browse/HADOOP-11175
MAPREDUCE,12713787.0,362,1,https://issues.apache.org/jira/browse/MAPREDUCE-362
HADOOP,16052766.0,14518,1,https://issues.apache.org/jira/browse/HADOOP-14518
HADOOP,14093660.0,9869,1,https://issues.apache.org/jira/browse/HADOOP-9869
MAPREDUCE,12689344.0,551,1,https://issues.apache.org/jira/browse/MAPREDUCE-551
HADOOP,16428465.0,15369,1,https://issues.apache.org/jira/browse/HADOOP-15369
HBASE,12563368.0,105,1,https://issues.apache.org/jira/browse/HBASE-105
HADOOP,15674203.0,13742,1,https://issues.apache.org/jira/browse/HADOOP-13742
HADOOP,15513097.0,13614,1,https://issues.apache.org/jira/browse/HADOOP-13614
HADOOP,16086307.0,14455,1,https://issues.apache.org/jira/browse/HADOOP-14455
MAPREDUCE,12735337.0,373,1,https://issues.apache.org/jira/browse/MAPREDUCE-373
HADOOP,12675609.0,5144,1,https://issues.apache.org/jira/browse/HADOOP-5144
HADOOP,15114248.0,12738,1,https://issues.apache.org/jira/browse/HADOOP-12738
MAPREDUCE,12786884.0,1074,1,https://issues.apache.org/jira/browse/MAPREDUCE-1074
HADOOP,15410098.0,10823,1,https://issues.apache.org/jira/browse/HADOOP-10823
HADOOP,15032578.0,12603,1,https://issues.apache.org/jira/browse/HADOOP-12603
MAPREDUCE,12790039.0,372,1,https://issues.apache.org/jira/browse/MAPREDUCE-372
HADOOP,15634590.0,13792,1,https://issues.apache.org/jira/browse/HADOOP-13792
HADOOP,14352210.0,11668,1,https://issues.apache.org/jira/browse/HADOOP-11668
HADOOP,16052694.0,14521,1,https://issues.apache.org/jira/browse/HADOOP-14521
HDFS,17169764.0,15508,1,https://issues.apache.org/jira/browse/HDFS-15508
HADOOP,12626348.0,3866,1,https://issues.apache.org/jira/browse/HADOOP-3866
HDFS,15167833.0,9858,1,https://issues.apache.org/jira/browse/HDFS-9858
HADOOP,14975907.0,12040,1,https://issues.apache.org/jira/browse/HADOOP-12040
HADOOP,14103868.0,10880,1,https://issues.apache.org/jira/browse/HADOOP-10880
HADOOP,16131504.0,14705,1,https://issues.apache.org/jira/browse/HADOOP-14705
HDFS,12748667.0,15,1,https://issues.apache.org/jira/browse/HDFS-15
HADOOP,16807579.0,16227,1,https://issues.apache.org/jira/browse/HADOOP-16227
HADOOP,12578528.0,2901,1,https://issues.apache.org/jira/browse/HADOOP-2901
HDFS,13048372.0,2069,1,https://issues.apache.org/jira/browse/HDFS-2069
YARN,14240410.0,2939,1,https://issues.apache.org/jira/browse/YARN-2939
HADOOP,14740409.0,12428,1,https://issues.apache.org/jira/browse/HADOOP-12428
HADOOP,12699824.0,5646,1,https://issues.apache.org/jira/browse/HADOOP-5646
HADOOP,14292461.0,11509,1,https://issues.apache.org/jira/browse/HADOOP-11509
HDFS,16194176.0,12582,1,https://issues.apache.org/jira/browse/HDFS-12582
HADOOP,13263975.0,8325,1,https://issues.apache.org/jira/browse/HADOOP-8325
HADOOP,14588682.0,12095,1,https://issues.apache.org/jira/browse/HADOOP-12095
HADOOP,15376017.0,13351,1,https://issues.apache.org/jira/browse/HADOOP-13351
HBASE,12558774.0,353,1,https://issues.apache.org/jira/browse/HBASE-353
MAPREDUCE,13290582.0,2454,1,https://issues.apache.org/jira/browse/MAPREDUCE-2454
HADOOP,12712430.0,5710,1,https://issues.apache.org/jira/browse/HADOOP-5710
HADOOP,14737006.0,12428,1,https://issues.apache.org/jira/browse/HADOOP-12428
HDFS,13498180.0,4240,1,https://issues.apache.org/jira/browse/HDFS-4240
HADOOP,12706015.0,5721,1,https://issues.apache.org/jira/browse/HADOOP-5721
HBASE,12556316.0,286,1,https://issues.apache.org/jira/browse/HBASE-286
HADOOP,12616880.0,3827,1,https://issues.apache.org/jira/browse/HADOOP-3827
HADOOP,12757761.0,6261,1,https://issues.apache.org/jira/browse/HADOOP-6261
HADOOP,15952209.0,14271,1,https://issues.apache.org/jira/browse/HADOOP-14271
HADOOP,15423682.0,13494,1,https://issues.apache.org/jira/browse/HADOOP-13494
HADOOP,15034054.0,12609,1,https://issues.apache.org/jira/browse/HADOOP-12609
MAPREDUCE,13449078.0,2454,1,https://issues.apache.org/jira/browse/MAPREDUCE-2454
HADOOP,16039906.0,14457,1,https://issues.apache.org/jira/browse/HADOOP-14457
HADOOP,13049284.0,6929,1,https://issues.apache.org/jira/browse/HADOOP-6929
HADOOP,12651699.0,4623,1,https://issues.apache.org/jira/browse/HADOOP-4623
HADOOP,15683900.0,13646,1,https://issues.apache.org/jira/browse/HADOOP-13646
HADOOP,16475940.0,15250,1,https://issues.apache.org/jira/browse/HADOOP-15250
HADOOP,12667161.0,5122,1,https://issues.apache.org/jira/browse/HADOOP-5122
HADOOP,12693427.0,5579,1,https://issues.apache.org/jira/browse/HADOOP-5579
