project_name,comment_id,issue_id,label,URL
YARN,14360137.0,3294,1,https://issues.apache.org/jira/browse/YARN-3294
YARN,16847010.0,9482,1,https://issues.apache.org/jira/browse/YARN-9482
YARN,16623565.0,8759,1,https://issues.apache.org/jira/browse/YARN-8759
YARN,16734190.0,9173,1,https://issues.apache.org/jira/browse/YARN-9173
YARN,15420222.0,5265,1,https://issues.apache.org/jira/browse/YARN-5265
YARN,14304685.0,3076,1,https://issues.apache.org/jira/browse/YARN-3076
YARN,16324955.0,7516,1,https://issues.apache.org/jira/browse/YARN-7516
YARN,16160368.0,65,1,https://issues.apache.org/jira/browse/YARN-65
YARN,16611659.0,8664,1,https://issues.apache.org/jira/browse/YARN-8664
YARN,16550622.0,8541,1,https://issues.apache.org/jira/browse/YARN-8541
YARN,14297235.0,1582,1,https://issues.apache.org/jira/browse/YARN-1582
YARN,17090045.0,9997,1,https://issues.apache.org/jira/browse/YARN-9997
YARN,14110262.0,2406,1,https://issues.apache.org/jira/browse/YARN-2406
YARN,16202823.0,7198,1,https://issues.apache.org/jira/browse/YARN-7198
YARN,16719579.0,7291,1,https://issues.apache.org/jira/browse/YARN-7291
YARN,15863384.0,4212,1,https://issues.apache.org/jira/browse/YARN-4212
YARN,16139307.0,6876,1,https://issues.apache.org/jira/browse/YARN-6876
YARN,15237227.0,4940,1,https://issues.apache.org/jira/browse/YARN-4940
YARN,16361510.0,7677,1,https://issues.apache.org/jira/browse/YARN-7677
YARN,15269968.0,5023,1,https://issues.apache.org/jira/browse/YARN-5023
YARN,16659557.0,8921,1,https://issues.apache.org/jira/browse/YARN-8921
YARN,15123353.0,4654,1,https://issues.apache.org/jira/browse/YARN-4654
YARN,14064597.0,2229,1,https://issues.apache.org/jira/browse/YARN-2229
YARN,13850747.0,1028,1,https://issues.apache.org/jira/browse/YARN-1028
YARN,15301263.0,5035,1,https://issues.apache.org/jira/browse/YARN-5035
YARN,16320137.0,7479,1,https://issues.apache.org/jira/browse/YARN-7479
YARN,16467445.0,8191,1,https://issues.apache.org/jira/browse/YARN-8191
YARN,15663748.0,5375,1,https://issues.apache.org/jira/browse/YARN-5375
YARN,15313524.0,5189,1,https://issues.apache.org/jira/browse/YARN-5189
YARN,15888818.0,6153,1,https://issues.apache.org/jira/browse/YARN-6153
YARN,16441522.0,2674,1,https://issues.apache.org/jira/browse/YARN-2674
YARN,16523035.0,8461,1,https://issues.apache.org/jira/browse/YARN-8461
YARN,14091608.0,2138,1,https://issues.apache.org/jira/browse/YARN-2138
YARN,16159503.0,5329,1,https://issues.apache.org/jira/browse/YARN-5329
YARN,13542419.0,288,1,https://issues.apache.org/jira/browse/YARN-288
YARN,14305482.0,3094,1,https://issues.apache.org/jira/browse/YARN-3094
YARN,14551706.0,2336,1,https://issues.apache.org/jira/browse/YARN-2336
YARN,15097850.0,3446,1,https://issues.apache.org/jira/browse/YARN-3446
YARN,16614699.0,8720,1,https://issues.apache.org/jira/browse/YARN-8720
YARN,15488723.0,5620,1,https://issues.apache.org/jira/browse/YARN-5620
YARN,15197845.0,4686,1,https://issues.apache.org/jira/browse/YARN-4686
YARN,15596097.0,5711,1,https://issues.apache.org/jira/browse/YARN-5711
YARN,16925414.0,9820,1,https://issues.apache.org/jira/browse/YARN-9820
YARN,14349336.0,2495,1,https://issues.apache.org/jira/browse/YARN-2495
YARN,16723060.0,9092,1,https://issues.apache.org/jira/browse/YARN-9092
YARN,13470012.0,140,1,https://issues.apache.org/jira/browse/YARN-140
YARN,15494387.0,3140,1,https://issues.apache.org/jira/browse/YARN-3140
HADOOP,15088607.0,12622,1,https://issues.apache.org/jira/browse/HADOOP-12622
YARN,15321786.0,5208,1,https://issues.apache.org/jira/browse/YARN-5208
YARN,15080745.0,4534,1,https://issues.apache.org/jira/browse/YARN-4534
YARN,14034034.0,2171,1,https://issues.apache.org/jira/browse/YARN-2171
YARN,15816442.0,6011,1,https://issues.apache.org/jira/browse/YARN-6011
YARN,16161947.0,7146,1,https://issues.apache.org/jira/browse/YARN-7146
YARN,16134291.0,7049,1,https://issues.apache.org/jira/browse/YARN-7049
YARN,16155922.0,2162,1,https://issues.apache.org/jira/browse/YARN-2162
YARN,16198073.0,7309,1,https://issues.apache.org/jira/browse/YARN-7309
YARN,13703694.0,521,1,https://issues.apache.org/jira/browse/YARN-521
YARN,14623564.0,3894,1,https://issues.apache.org/jira/browse/YARN-3894
YARN,14340023.0,2820,1,https://issues.apache.org/jira/browse/YARN-2820
YARN,15269027.0,5024,1,https://issues.apache.org/jira/browse/YARN-5024
YARN,15059243.0,4460,1,https://issues.apache.org/jira/browse/YARN-4460
YARN,15487687.0,5540,1,https://issues.apache.org/jira/browse/YARN-5540
YARN,14500934.0,3493,1,https://issues.apache.org/jira/browse/YARN-3493
YARN,15251093.0,4807,1,https://issues.apache.org/jira/browse/YARN-4807
YARN,13717870.0,926,1,https://issues.apache.org/jira/browse/YARN-926
YARN,14370271.0,3369,1,https://issues.apache.org/jira/browse/YARN-3369
YARN,16234960.0,7286,1,https://issues.apache.org/jira/browse/YARN-7286
YARN,16261794.0,6168,1,https://issues.apache.org/jira/browse/YARN-6168
YARN,16101924.0,6734,1,https://issues.apache.org/jira/browse/YARN-6734
YARN,15838986.0,4975,1,https://issues.apache.org/jira/browse/YARN-4975
MAPREDUCE,14540565.0,6337,1,https://issues.apache.org/jira/browse/MAPREDUCE-6337
YARN,15924042.0,6313,1,https://issues.apache.org/jira/browse/YARN-6313
YARN,15845850.0,6103,1,https://issues.apache.org/jira/browse/YARN-6103
YARN,16145454.0,7077,1,https://issues.apache.org/jira/browse/YARN-7077
YARN,14680275.0,3212,1,https://issues.apache.org/jira/browse/YARN-3212
YARN,16059206.0,5648,1,https://issues.apache.org/jira/browse/YARN-5648
YARN,14955677.0,4170,1,https://issues.apache.org/jira/browse/YARN-4170
YARN,16688597.0,9025,1,https://issues.apache.org/jira/browse/YARN-9025
YARN,16008907.0,6587,1,https://issues.apache.org/jira/browse/YARN-6587
YARN,14198886.0,2579,1,https://issues.apache.org/jira/browse/YARN-2579
YARN,15112417.0,3542,1,https://issues.apache.org/jira/browse/YARN-3542
YARN,16472007.0,8249,1,https://issues.apache.org/jira/browse/YARN-8249
YARN,14291018.0,2543,1,https://issues.apache.org/jira/browse/YARN-2543
YARN,15287007.0,5090,1,https://issues.apache.org/jira/browse/YARN-5090
YARN,15074892.0,1382,1,https://issues.apache.org/jira/browse/YARN-1382
YARN,15231961.0,4927,1,https://issues.apache.org/jira/browse/YARN-4927
YARN,13909980.0,1410,1,https://issues.apache.org/jira/browse/YARN-1410
YARN,15838551.0,6100,1,https://issues.apache.org/jira/browse/YARN-6100
YARN,17050455.0,10167,1,https://issues.apache.org/jira/browse/YARN-10167
YARN,17277852.0,10532,1,https://issues.apache.org/jira/browse/YARN-10532
MAPREDUCE,13960447.0,5465,1,https://issues.apache.org/jira/browse/MAPREDUCE-5465
YARN,16359061.0,7914,1,https://issues.apache.org/jira/browse/YARN-7914
YARN,14695984.0,4028,1,https://issues.apache.org/jira/browse/YARN-4028
YARN,16763305.0,9150,1,https://issues.apache.org/jira/browse/YARN-9150
YARN,15241434.0,4939,1,https://issues.apache.org/jira/browse/YARN-4939
YARN,14725405.0,3970,1,https://issues.apache.org/jira/browse/YARN-3970
YARN,15287467.0,4958,1,https://issues.apache.org/jira/browse/YARN-4958
MAPREDUCE,13960447.0,5465,1,https://issues.apache.org/jira/browse/MAPREDUCE-5465
YARN,14361338.0,3212,1,https://issues.apache.org/jira/browse/YARN-3212
YARN,16049089.0,5006,1,https://issues.apache.org/jira/browse/YARN-5006
YARN,17018630.0,10043,1,https://issues.apache.org/jira/browse/YARN-10043
YARN,14158916.0,1879,1,https://issues.apache.org/jira/browse/YARN-1879
HADOOP,16200911.0,14938,1,https://issues.apache.org/jira/browse/HADOOP-14938
YARN,15625464.0,4862,1,https://issues.apache.org/jira/browse/YARN-4862
YARN,14372524.0,2495,1,https://issues.apache.org/jira/browse/YARN-2495
YARN,16275444.0,7586,1,https://issues.apache.org/jira/browse/YARN-7586
YARN,14643492.0,3982,1,https://issues.apache.org/jira/browse/YARN-3982
YARN,14145575.0,668,1,https://issues.apache.org/jira/browse/YARN-668
YARN,15232185.0,4928,1,https://issues.apache.org/jira/browse/YARN-4928
YARN,16677719.0,8977,1,https://issues.apache.org/jira/browse/YARN-8977
YARN,17080536.0,10002,1,https://issues.apache.org/jira/browse/YARN-10002
YARN,14260574.0,2881,1,https://issues.apache.org/jira/browse/YARN-2881
YARN,16365459.0,7292,1,https://issues.apache.org/jira/browse/YARN-7292
YARN,16471079.0,8249,1,https://issues.apache.org/jira/browse/YARN-8249
YARN,16652718.0,8894,1,https://issues.apache.org/jira/browse/YARN-8894
YARN,17388311.0,10789,1,https://issues.apache.org/jira/browse/YARN-10789
YARN,14624370.0,3381,1,https://issues.apache.org/jira/browse/YARN-3381
YARN,15801854.0,6015,1,https://issues.apache.org/jira/browse/YARN-6015
YARN,14177387.0,2690,1,https://issues.apache.org/jira/browse/YARN-2690
YARN,16255896.0,7513,1,https://issues.apache.org/jira/browse/YARN-7513
