project_name,comment_id,issue_id,label,URL,manual_label
HIVE,16001418.0,16590,1,https://issues.apache.org/jira/browse/HIVE-16590,1
HIVE,16223186.0,17750,1,https://issues.apache.org/jira/browse/HIVE-17750,1
HIVE,14248217.0,9097,0,https://issues.apache.org/jira/browse/HIVE-9097,1
HIVE,16171337.0,17535,0,https://issues.apache.org/jira/browse/HIVE-17535,0
HIVE,14975644.0,11489,0,https://issues.apache.org/jira/browse/HIVE-11489,0
HIVE,15399794.0,14361,0,https://issues.apache.org/jira/browse/HIVE-14361,1
HIVE,16032269.0,12631,0,https://issues.apache.org/jira/browse/HIVE-12631,0
HIVE,16265961.0,18146,1,https://issues.apache.org/jira/browse/HIVE-18146,1
HIVE,16422807.0,19073,0,https://issues.apache.org/jira/browse/HIVE-19073,1
HIVE,16021899.0,16742,0,https://issues.apache.org/jira/browse/HIVE-16742,1
HIVE,15052712.0,12538,0,https://issues.apache.org/jira/browse/HIVE-12538,1
HIVE,16706376.0,20847,0,https://issues.apache.org/jira/browse/HIVE-20847,0
HIVE,15050969.0,12552,0,https://issues.apache.org/jira/browse/HIVE-12552,1
HIVE,15735538.0,14998,0,https://issues.apache.org/jira/browse/HIVE-14998,0
HIVE,15214188.0,12968,0,https://issues.apache.org/jira/browse/HIVE-12968,0
HIVE,16442361.0,19009,0,https://issues.apache.org/jira/browse/HIVE-19009,0
HIVE,14731698.0,11737,0,https://issues.apache.org/jira/browse/HIVE-11737,0
HIVE,16643760.0,20700,0,https://issues.apache.org/jira/browse/HIVE-20700,0
HIVE,14621763.0,11196,0,https://issues.apache.org/jira/browse/HIVE-11196,0
HIVE,16585169.0,20150,0,https://issues.apache.org/jira/browse/HIVE-20150,0
HIVE,13744567.0,5075,0,https://issues.apache.org/jira/browse/HIVE-5075,0
HIVE,14089155.0,5718,0,https://issues.apache.org/jira/browse/HIVE-5718,1
HIVE,14568510.0,10872,0,https://issues.apache.org/jira/browse/HIVE-10872,0
HIVE,17000074.0,22489,0,https://issues.apache.org/jira/browse/HIVE-22489,0
HIVE,14095253.0,7697,0,https://issues.apache.org/jira/browse/HIVE-7697,0
HIVE,14394659.0,10044,0,https://issues.apache.org/jira/browse/HIVE-10044,1
HIVE,15860956.0,15871,0,https://issues.apache.org/jira/browse/HIVE-15871,1
HIVE,14071346.0,7477,0,https://issues.apache.org/jira/browse/HIVE-7477,0
HIVE,14573238.0,10932,1,https://issues.apache.org/jira/browse/HIVE-10932,1
HIVE,16119143.0,17132,0,https://issues.apache.org/jira/browse/HIVE-17132,1
HIVE,14933153.0,11684,0,https://issues.apache.org/jira/browse/HIVE-11684,0
HIVE,14064120.0,7416,0,https://issues.apache.org/jira/browse/HIVE-7416,0
HIVE,14390557.0,10150,0,https://issues.apache.org/jira/browse/HIVE-10150,-1
HIVE,15203468.0,13240,0,https://issues.apache.org/jira/browse/HIVE-13240,0
HIVE,15848040.0,15649,0,https://issues.apache.org/jira/browse/HIVE-15649,0
HIVE,16764303.0,685,0,https://issues.apache.org/jira/browse/HIVE-685,0
HIVE,15857394.0,15796,0,https://issues.apache.org/jira/browse/HIVE-15796,0
HIVE,13910799.0,5954,0,https://issues.apache.org/jira/browse/HIVE-5954,0
HIVE,16027332.0,16779,0,https://issues.apache.org/jira/browse/HIVE-16779,0
HIVE,16624738.0,18778,0,https://issues.apache.org/jira/browse/HIVE-18778,0
HIVE,17049324.0,22899,0,https://issues.apache.org/jira/browse/HIVE-22899,0
HIVE,17087001.0,22320,1,https://issues.apache.org/jira/browse/HIVE-22320,1
HIVE,15820390.0,15544,0,https://issues.apache.org/jira/browse/HIVE-15544,0
HIVE,14261722.0,9230,0,https://issues.apache.org/jira/browse/HIVE-9230,0
HIVE,16779381.0,21292,0,https://issues.apache.org/jira/browse/HIVE-21292,0
HIVE,16504183.0,19237,0,https://issues.apache.org/jira/browse/HIVE-19237,0
HIVE,16780760.0,21338,0,https://issues.apache.org/jira/browse/HIVE-21338,0
HIVE,13811172.0,3959,0,https://issues.apache.org/jira/browse/HIVE-3959,0
HIVE,14319919.0,9425,0,https://issues.apache.org/jira/browse/HIVE-9425,0
HIVE,15903174.0,16154,0,https://issues.apache.org/jira/browse/HIVE-16154,0
HIVE,14566141.0,10802,0,https://issues.apache.org/jira/browse/HIVE-10802,0
HIVE,17098620.0,22028,0,https://issues.apache.org/jira/browse/HIVE-22028,0
HIVE,16785174.0,21388,0,https://issues.apache.org/jira/browse/HIVE-21388,0
HIVE,14527422.0,9644,0,https://issues.apache.org/jira/browse/HIVE-9644,1
HIVE,16467194.0,19441,0,https://issues.apache.org/jira/browse/HIVE-19441,-1
HIVE,14290717.0,9449,0,https://issues.apache.org/jira/browse/HIVE-9449,0
HIVE,16847434.0,21768,0,https://issues.apache.org/jira/browse/HIVE-21768,0
HIVE,17110235.0,23347,0,https://issues.apache.org/jira/browse/HIVE-23347,0
HIVE,15434111.0,14446,1,https://issues.apache.org/jira/browse/HIVE-14446,1
HIVE,13961133.0,6836,0,https://issues.apache.org/jira/browse/HIVE-6836,0
HIVE,13782804.0,5403,0,https://issues.apache.org/jira/browse/HIVE-5403,1
HIVE,15597086.0,12765,0,https://issues.apache.org/jira/browse/HIVE-12765,1
HIVE,16384709.0,18848,0,https://issues.apache.org/jira/browse/HIVE-18848,1
HIVE,16027393.0,16589,0,https://issues.apache.org/jira/browse/HIVE-16589,0
HIVE,16525941.0,19967,0,https://issues.apache.org/jira/browse/HIVE-19967,0
HIVE,15888883.0,15882,0,https://issues.apache.org/jira/browse/HIVE-15882,1
HIVE,16348608.0,18589,0,https://issues.apache.org/jira/browse/HIVE-18589,1
HIVE,16480241.0,19417,0,https://issues.apache.org/jira/browse/HIVE-19417,-1
HIVE,17059521.0,23023,0,https://issues.apache.org/jira/browse/HIVE-23023,0
HIVE,15584369.0,14940,0,https://issues.apache.org/jira/browse/HIVE-14940,1
HIVE,16586767.0,20411,0,https://issues.apache.org/jira/browse/HIVE-20411,0
HIVE,16057557.0,16930,0,https://issues.apache.org/jira/browse/HIVE-16930,1
HIVE,14340540.0,9811,0,https://issues.apache.org/jira/browse/HIVE-9811,1
HIVE,17128875.0,23516,0,https://issues.apache.org/jira/browse/HIVE-23516,0
HIVE,16144991.0,17216,1,https://issues.apache.org/jira/browse/HIVE-17216,1
HIVE,17058482.0,23005,0,https://issues.apache.org/jira/browse/HIVE-23005,0
HIVE,16602135.0,18908,0,https://issues.apache.org/jira/browse/HIVE-18908,0
HIVE,14738217.0,11706,0,https://issues.apache.org/jira/browse/HIVE-11706,0
HIVE,15903270.0,16155,0,https://issues.apache.org/jira/browse/HIVE-16155,1
HIVE,16396580.0,18344,0,https://issues.apache.org/jira/browse/HIVE-18344,0
HIVE,16471425.0,19433,0,https://issues.apache.org/jira/browse/HIVE-19433,1
HIVE,16479384.0,12342,0,https://issues.apache.org/jira/browse/HIVE-12342,0
HIVE,16633462.0,17300,0,https://issues.apache.org/jira/browse/HIVE-17300,0
HIVE,15596855.0,14803,0,https://issues.apache.org/jira/browse/HIVE-14803,0
HIVE,15202683.0,13286,0,https://issues.apache.org/jira/browse/HIVE-13286,1
HIVE,15369080.0,14170,0,https://issues.apache.org/jira/browse/HIVE-14170,0
HIVE,17061631.0,22997,0,https://issues.apache.org/jira/browse/HIVE-22997,0
HIVE,13921227.0,6507,0,https://issues.apache.org/jira/browse/HIVE-6507,1
HIVE,13816895.0,5565,0,https://issues.apache.org/jira/browse/HIVE-5565,-1
HIVE,16035715.0,16808,0,https://issues.apache.org/jira/browse/HIVE-16808,1
HIVE,16770026.0,21270,0,https://issues.apache.org/jira/browse/HIVE-21270,-1
HIVE,15860898.0,15430,0,https://issues.apache.org/jira/browse/HIVE-15430,0
HIVE,14109994.0,7844,0,https://issues.apache.org/jira/browse/HIVE-7844,0
HIVE,15966799.0,16356,0,https://issues.apache.org/jira/browse/HIVE-16356,1
HIVE,14484972.0,10119,1,https://issues.apache.org/jira/browse/HIVE-10119,1
HIVE,15994263.0,16143,0,https://issues.apache.org/jira/browse/HIVE-16143,0
HIVE,16104419.0,15665,0,https://issues.apache.org/jira/browse/HIVE-15665,0
HIVE,16278036.0,15393,0,https://issues.apache.org/jira/browse/HIVE-15393,-1
HIVE,16507345.0,19739,0,https://issues.apache.org/jira/browse/HIVE-19739,0
HIVE,15507121.0,14412,0,https://issues.apache.org/jira/browse/HIVE-14412,0
HIVE,14025949.0,7159,0,https://issues.apache.org/jira/browse/HIVE-7159,-1
HIVE,16235333.0,17901,0,https://issues.apache.org/jira/browse/HIVE-17901,0
HIVE,16771770.0,21284,0,https://issues.apache.org/jira/browse/HIVE-21284,0
HIVE,16639027.0,20678,0,https://issues.apache.org/jira/browse/HIVE-20678,1
HIVE,15596935.0,12765,0,https://issues.apache.org/jira/browse/HIVE-12765,0
HIVE,16431457.0,19127,0,https://issues.apache.org/jira/browse/HIVE-19127,1
HIVE,15041586.0,12583,0,https://issues.apache.org/jira/browse/HIVE-12583,-1
HIVE,16002795.0,16607,0,https://issues.apache.org/jira/browse/HIVE-16607,-1
HIVE,16438798.0,19164,0,https://issues.apache.org/jira/browse/HIVE-19164,-1
HIVE,15861223.0,15229,0,https://issues.apache.org/jira/browse/HIVE-15229,0
HIVE,14557222.0,9605,0,https://issues.apache.org/jira/browse/HIVE-9605,0
HIVE,14745198.0,11779,0,https://issues.apache.org/jira/browse/HIVE-11779,0
HIVE,16514377.0,19837,0,https://issues.apache.org/jira/browse/HIVE-19837,0
HIVE,14180949.0,8534,0,https://issues.apache.org/jira/browse/HIVE-8534,1
HIVE,16961527.0,22238,0,https://issues.apache.org/jira/browse/HIVE-22238,0
HIVE,16376267.0,18746,0,https://issues.apache.org/jira/browse/HIVE-18746,0
HIVE,14952205.0,12084,0,https://issues.apache.org/jira/browse/HIVE-12084,0
HIVE,16562682.0,20244,0,https://issues.apache.org/jira/browse/HIVE-20244,0
HIVE,16883412.0,21224,0,https://issues.apache.org/jira/browse/HIVE-21224,0
HIVE,16881657.0,21968,0,https://issues.apache.org/jira/browse/HIVE-21968,0
HIVE,15951974.0,16296,0,https://issues.apache.org/jira/browse/HIVE-16296,0
HIVE,16962292.0,21954,0,https://issues.apache.org/jira/browse/HIVE-21954,0
HIVE,16346598.0,18571,0,https://issues.apache.org/jira/browse/HIVE-18571,0
HIVE,14119512.0,7223,0,https://issues.apache.org/jira/browse/HIVE-7223,-1
HIVE,14519120.0,10522,0,https://issues.apache.org/jira/browse/HIVE-10522,1
HIVE,15531912.0,14854,0,https://issues.apache.org/jira/browse/HIVE-14854,0
HIVE,14179261.0,8545,0,https://issues.apache.org/jira/browse/HIVE-8545,-1
HIVE,13891527.0,5826,0,https://issues.apache.org/jira/browse/HIVE-5826,1
HIVE,14317589.0,9023,0,https://issues.apache.org/jira/browse/HIVE-9023,0
HIVE,13885402.0,6218,0,https://issues.apache.org/jira/browse/HIVE-6218,0
HIVE,15951711.0,16347,0,https://issues.apache.org/jira/browse/HIVE-16347,1
HIVE,14396009.0,10148,0,https://issues.apache.org/jira/browse/HIVE-10148,1
HIVE,14090167.0,7229,0,https://issues.apache.org/jira/browse/HIVE-7229,1
HIVE,16547332.0,19166,0,https://issues.apache.org/jira/browse/HIVE-19166,1
HIVE,16404979.0,18140,0,https://issues.apache.org/jira/browse/HIVE-18140,0
HIVE,16766854.0,21254,0,https://issues.apache.org/jira/browse/HIVE-21254,1
HIVE,16787320.0,21404,0,https://issues.apache.org/jira/browse/HIVE-21404,0
HIVE,14044336.0,7024,0,https://issues.apache.org/jira/browse/HIVE-7024,0
HIVE,17065176.0,23052,0,https://issues.apache.org/jira/browse/HIVE-23052,0
HIVE,14121723.0,7899,0,https://issues.apache.org/jira/browse/HIVE-7899,1
HIVE,16202816.0,17764,0,https://issues.apache.org/jira/browse/HIVE-17764,0
HIVE,16714588.0,21022,1,https://issues.apache.org/jira/browse/HIVE-21022,1
HIVE,16583231.0,20402,1,https://issues.apache.org/jira/browse/HIVE-20402,1
HIVE,14116993.0,7405,0,https://issues.apache.org/jira/browse/HIVE-7405,1
HIVE,15160129.0,12994,0,https://issues.apache.org/jira/browse/HIVE-12994,-1
HIVE,16446522.0,19219,1,https://issues.apache.org/jira/browse/HIVE-19219,1
HIVE,17062762.0,22126,0,https://issues.apache.org/jira/browse/HIVE-22126,0
HIVE,14577541.0,10533,0,https://issues.apache.org/jira/browse/HIVE-10533,1
HIVE,14179226.0,8517,0,https://issues.apache.org/jira/browse/HIVE-8517,1
HIVE,15744088.0,14007,0,https://issues.apache.org/jira/browse/HIVE-14007,0
HIVE,16069777.0,16892,0,https://issues.apache.org/jira/browse/HIVE-16892,1
HIVE,14271973.0,8696,0,https://issues.apache.org/jira/browse/HIVE-8696,0
HIVE,16191813.0,17519,0,https://issues.apache.org/jira/browse/HIVE-17519,1
HIVE,16027170.0,16777,1,https://issues.apache.org/jira/browse/HIVE-16777,1
HIVE,15938766.0,16242,1,https://issues.apache.org/jira/browse/HIVE-16242,1
HIVE,15839402.0,15722,0,https://issues.apache.org/jira/browse/HIVE-15722,-1
HIVE,14526392.0,9644,0,https://issues.apache.org/jira/browse/HIVE-9644,-1
HIVE,16440850.0,19222,0,https://issues.apache.org/jira/browse/HIVE-19222,0
HIVE,14645152.0,11296,0,https://issues.apache.org/jira/browse/HIVE-11296,0
HIVE,15878124.0,16005,0,https://issues.apache.org/jira/browse/HIVE-16005,-1
HIVE,16756829.0,21045,0,https://issues.apache.org/jira/browse/HIVE-21045,-1
HIVE,16348061.0,18586,0,https://issues.apache.org/jira/browse/HIVE-18586,0
HIVE,16414763.0,19049,0,https://issues.apache.org/jira/browse/HIVE-19049,-1
HIVE,15883377.0,14459,0,https://issues.apache.org/jira/browse/HIVE-14459,0
HIVE,17086196.0,23230,0,https://issues.apache.org/jira/browse/HIVE-23230,-1
HIVE,16644922.0,20679,0,https://issues.apache.org/jira/browse/HIVE-20679,-1
HIVE,15244346.0,13513,0,https://issues.apache.org/jira/browse/HIVE-13513,1
HIVE,16713404.0,20961,0,https://issues.apache.org/jira/browse/HIVE-20961,0
HIVE,15568410.0,14922,0,https://issues.apache.org/jira/browse/HIVE-14922,1
HIVE,14150407.0,8186,0,https://issues.apache.org/jira/browse/HIVE-8186,0
HIVE,15939169.0,16222,0,https://issues.apache.org/jira/browse/HIVE-16222,-1
HIVE,14144384.0,8205,1,https://issues.apache.org/jira/browse/HIVE-8205,1
HIVE,13951698.0,6662,1,https://issues.apache.org/jira/browse/HIVE-6662,1
HIVE,15904266.0,16132,0,https://issues.apache.org/jira/browse/HIVE-16132,-1
HIVE,16616603.0,17684,1,https://issues.apache.org/jira/browse/HIVE-17684,1
HIVE,17030733.0,22736,0,https://issues.apache.org/jira/browse/HIVE-22736,0
HIVE,16568163.0,19097,0,https://issues.apache.org/jira/browse/HIVE-19097,0
HIVE,16501156.0,19736,0,https://issues.apache.org/jira/browse/HIVE-19736,0
HIVE,17081717.0,23107,0,https://issues.apache.org/jira/browse/HIVE-23107,0
HIVE,16493130.0,19669,0,https://issues.apache.org/jira/browse/HIVE-19669,0
HIVE,16366607.0,17990,0,https://issues.apache.org/jira/browse/HIVE-17990,-1
HIVE,15986276.0,16536,0,https://issues.apache.org/jira/browse/HIVE-16536,1
HIVE,15872913.0,15953,0,https://issues.apache.org/jira/browse/HIVE-15953,1
HIVE,16787982.0,21401,0,https://issues.apache.org/jira/browse/HIVE-21401,0
HIVE,14949073.0,11642,0,https://issues.apache.org/jira/browse/HIVE-11642,0
HIVE,17035888.0,22873,0,https://issues.apache.org/jira/browse/HIVE-22873,0
HIVE,15673467.0,14803,0,https://issues.apache.org/jira/browse/HIVE-14803,0
HIVE,16868496.0,21887,0,https://issues.apache.org/jira/browse/HIVE-21887,0
HIVE,13728187.0,4870,0,https://issues.apache.org/jira/browse/HIVE-4870,0
HIVE,16144377.0,17386,0,https://issues.apache.org/jira/browse/HIVE-17386,0
HIVE,16482672.0,19626,0,https://issues.apache.org/jira/browse/HIVE-19626,0
HIVE,14624468.0,11226,0,https://issues.apache.org/jira/browse/HIVE-11226,1
HIVE,15298671.0,13453,0,https://issues.apache.org/jira/browse/HIVE-13453,1
HIVE,15999582.0,16600,0,https://issues.apache.org/jira/browse/HIVE-16600,0
HIVE,14556886.0,10793,0,https://issues.apache.org/jira/browse/HIVE-10793,1
HIVE,16027999.0,16369,0,https://issues.apache.org/jira/browse/HIVE-16369,1
HIVE,16539555.0,20100,0,https://issues.apache.org/jira/browse/HIVE-20100,0
HIVE,16310684.0,18335,0,https://issues.apache.org/jira/browse/HIVE-18335,0
HIVE,15361470.0,14139,0,https://issues.apache.org/jira/browse/HIVE-14139,-1
HIVE,15103607.0,12863,0,https://issues.apache.org/jira/browse/HIVE-12863,1
HIVE,16800964.0,21204,0,https://issues.apache.org/jira/browse/HIVE-21204,0
HIVE,13756764.0,1511,0,https://issues.apache.org/jira/browse/HIVE-1511,0
HIVE,16553277.0,20221,0,https://issues.apache.org/jira/browse/HIVE-20221,0
HIVE,13988728.0,6996,0,https://issues.apache.org/jira/browse/HIVE-6996,1
HIVE,13773695.0,4113,0,https://issues.apache.org/jira/browse/HIVE-4113,-1
HIVE,16095297.0,17128,0,https://issues.apache.org/jira/browse/HIVE-17128,0
HIVE,14513109.0,10370,0,https://issues.apache.org/jira/browse/HIVE-10370,1
HIVE,16748154.0,21001,0,https://issues.apache.org/jira/browse/HIVE-21001,0
HIVE,16013403.0,16233,0,https://issues.apache.org/jira/browse/HIVE-16233,-1
HIVE,14191762.0,8680,0,https://issues.apache.org/jira/browse/HIVE-8680,1
HIVE,17002059.0,22657,0,https://issues.apache.org/jira/browse/HIVE-22657,0
HIVE,16393745.0,18864,1,https://issues.apache.org/jira/browse/HIVE-18864,1
HIVE,16856387.0,21785,0,https://issues.apache.org/jira/browse/HIVE-21785,0
HIVE,16947256.0,14302,0,https://issues.apache.org/jira/browse/HIVE-14302,0
HIVE,14034750.0,6561,0,https://issues.apache.org/jira/browse/HIVE-6561,1
HIVE,16613686.0,20536,0,https://issues.apache.org/jira/browse/HIVE-20536,0
HIVE,16637053.0,20660,0,https://issues.apache.org/jira/browse/HIVE-20660,0
HIVE,14254367.0,9173,0,https://issues.apache.org/jira/browse/HIVE-9173,1
HIVE,16480720.0,19595,1,https://issues.apache.org/jira/browse/HIVE-19595,-1
HIVE,16608582.0,20506,0,https://issues.apache.org/jira/browse/HIVE-20506,0
HIVE,15855976.0,15161,0,https://issues.apache.org/jira/browse/HIVE-15161,-1
HIVE,16099819.0,16965,0,https://issues.apache.org/jira/browse/HIVE-16965,0
HIVE,16088322.0,16996,0,https://issues.apache.org/jira/browse/HIVE-16996,0
HIVE,16394004.0,18862,0,https://issues.apache.org/jira/browse/HIVE-18862,0
HIVE,16753950.0,21079,0,https://issues.apache.org/jira/browse/HIVE-21079,0
HIVE,14742705.0,11789,0,https://issues.apache.org/jira/browse/HIVE-11789,0
HIVE,15295711.0,13810,0,https://issues.apache.org/jira/browse/HIVE-13810,1
HIVE,15010275.0,12430,1,https://issues.apache.org/jira/browse/HIVE-12430,1
HIVE,16103742.0,16998,0,https://issues.apache.org/jira/browse/HIVE-16998,1
HIVE,15039720.0,12477,0,https://issues.apache.org/jira/browse/HIVE-12477,1
HIVE,14014905.0,7094,1,https://issues.apache.org/jira/browse/HIVE-7094,1
HIVE,13961304.0,6604,0,https://issues.apache.org/jira/browse/HIVE-6604,-1
HIVE,14558759.0,10819,0,https://issues.apache.org/jira/browse/HIVE-10819,1
HIVE,15140237.0,13002,0,https://issues.apache.org/jira/browse/HIVE-13002,0
HIVE,14528753.0,10606,0,https://issues.apache.org/jira/browse/HIVE-10606,-1
HIVE,16541992.0,19820,0,https://issues.apache.org/jira/browse/HIVE-19820,0
HIVE,16492700.0,19418,0,https://issues.apache.org/jira/browse/HIVE-19418,0
HIVE,14075186.0,7357,0,https://issues.apache.org/jira/browse/HIVE-7357,0
HIVE,15803752.0,15473,0,https://issues.apache.org/jira/browse/HIVE-15473,-1
HIVE,14945859.0,12046,1,https://issues.apache.org/jira/browse/HIVE-12046,1
HIVE,15222787.0,13391,0,https://issues.apache.org/jira/browse/HIVE-13391,-1
HIVE,13924736.0,6572,0,https://issues.apache.org/jira/browse/HIVE-6572,0
HIVE,15730995.0,15367,1,https://issues.apache.org/jira/browse/HIVE-15367,1
HIVE,15298022.0,13000,0,https://issues.apache.org/jira/browse/HIVE-13000,-1
HIVE,16254893.0,16756,1,https://issues.apache.org/jira/browse/HIVE-16756,1
HIVE,16617024.0,20556,0,https://issues.apache.org/jira/browse/HIVE-20556,0
HIVE,15428725.0,14165,0,https://issues.apache.org/jira/browse/HIVE-14165,0
HIVE,13907067.0,6382,0,https://issues.apache.org/jira/browse/HIVE-6382,1
HIVE,15436340.0,14626,1,https://issues.apache.org/jira/browse/HIVE-14626,1
HIVE,16066815.0,16961,0,https://issues.apache.org/jira/browse/HIVE-16961,-1
HIVE,14136371.0,7946,0,https://issues.apache.org/jira/browse/HIVE-7946,0
HIVE,15749650.0,15277,0,https://issues.apache.org/jira/browse/HIVE-15277,0
HIVE,16139351.0,17318,0,https://issues.apache.org/jira/browse/HIVE-17318,0
HIVE,15401055.0,14146,0,https://issues.apache.org/jira/browse/HIVE-14146,-1
HIVE,14176113.0,8492,1,https://issues.apache.org/jira/browse/HIVE-8492,1
HIVE,16066171.0,16978,0,https://issues.apache.org/jira/browse/HIVE-16978,-1
HIVE,13889712.0,4144,0,https://issues.apache.org/jira/browse/HIVE-4144,1
HIVE,15703134.0,15276,0,https://issues.apache.org/jira/browse/HIVE-15276,1
HIVE,15859257.0,15853,0,https://issues.apache.org/jira/browse/HIVE-15853,0
HIVE,16174522.0,17472,0,https://issues.apache.org/jira/browse/HIVE-17472,1
HIVE,15257306.0,13565,0,https://issues.apache.org/jira/browse/HIVE-13565,-1
HIVE,16832254.0,21685,0,https://issues.apache.org/jira/browse/HIVE-21685,-1
HIVE,15845284.0,15750,0,https://issues.apache.org/jira/browse/HIVE-15750,0
HIVE,17103331.0,23362,0,https://issues.apache.org/jira/browse/HIVE-23362,0
HIVE,16061516.0,13567,0,https://issues.apache.org/jira/browse/HIVE-13567,0
HIVE,16624870.0,20385,1,https://issues.apache.org/jira/browse/HIVE-20385,1
HIVE,15991666.0,16563,0,https://issues.apache.org/jira/browse/HIVE-16563,1
HIVE,15293806.0,13502,0,https://issues.apache.org/jira/browse/HIVE-13502,1
HIVE,15126763.0,12970,0,https://issues.apache.org/jira/browse/HIVE-12970,1
HIVE,16180237.0,17400,0,https://issues.apache.org/jira/browse/HIVE-17400,0
HIVE,16682300.0,18661,0,https://issues.apache.org/jira/browse/HIVE-18661,0
HIVE,14267672.0,9251,0,https://issues.apache.org/jira/browse/HIVE-9251,0
HIVE,15113762.0,12907,0,https://issues.apache.org/jira/browse/HIVE-12907,0
