dropout,f1,recall,model,iteration
2,0.6666666666666666,0.5,RandomForest,15
2,1.0,1.0,PULearning,16
2,0.0,0.0,RandomForest,16
2,1.0,1.0,PULearning,17
2,1.0,1.0,RandomForest,17
2,1.0,1.0,PULearning,18
2,0.6666666666666666,0.5,RandomForest,18
2,1.0,1.0,PULearning,19
2,0.6666666666666666,0.5,RandomForest,19
2,1.0,1.0,PULearning,20
2,1.0,1.0,RandomForest,20
2,1.0,1.0,PULearning,21
2,0.0,0.0,RandomForest,21
2,0.6666666666666666,0.5,PULearning,22
2,0.6666666666666666,0.5,RandomForest,22
2,1.0,1.0,PULearning,23
2,0.0,0.0,RandomForest,23
2,1.0,1.0,PULearning,24
2,0.0,0.0,RandomForest,24
2,1.0,1.0,PULearning,25
2,0.6666666666666666,0.5,RandomForest,25
2,1.0,1.0,PULearning,26
2,0.6666666666666666,0.5,RandomForest,26
2,1.0,1.0,PULearning,27
2,0.0,0.0,RandomForest,27
2,1.0,1.0,PULearning,28
2,0.6666666666666666,0.5,RandomForest,28
2,0.6666666666666666,0.5,PULearning,29
2,0.6666666666666666,0.5,RandomForest,29
2,1.0,1.0,PULearning,30
2,0.6666666666666666,0.5,RandomForest,30
2,0.6666666666666666,0.5,PULearning,31
2,0.0,0.0,RandomForest,31
2,0.0,0.0,PULearning,32
2,0.0,0.0,RandomForest,32
2,1.0,1.0,PULearning,33
2,0.0,0.0,RandomForest,33
2,1.0,1.0,PULearning,34
2,0.0,0.0,RandomForest,34
2,1.0,1.0,PULearning,35
2,0.6666666666666666,0.5,RandomForest,35
2,1.0,1.0,PULearning,36
2,1.0,1.0,RandomForest,36
2,1.0,1.0,PULearning,37
2,0.6666666666666666,0.5,RandomForest,37
2,1.0,1.0,PULearning,38
2,0.0,0.0,RandomForest,38
2,1.0,1.0,PULearning,39
2,1.0,1.0,RandomForest,39
2,1.0,1.0,PULearning,40
2,0.6666666666666666,0.5,RandomForest,40
2,1.0,1.0,PULearning,41
2,0.6666666666666666,0.5,RandomForest,41
2,1.0,1.0,PULearning,42
2,0.0,0.0,RandomForest,42
2,1.0,1.0,PULearning,43
2,0.6666666666666666,0.5,RandomForest,43
2,1.0,1.0,PULearning,44
2,0.6666666666666666,0.5,RandomForest,44
2,1.0,1.0,PULearning,45
2,1.0,1.0,RandomForest,45
2,0.6666666666666666,0.5,PULearning,46
2,0.6666666666666666,0.5,RandomForest,46
2,1.0,1.0,PULearning,47
2,1.0,1.0,RandomForest,47
2,1.0,1.0,PULearning,48
2,0.6666666666666666,0.5,RandomForest,48
2,1.0,1.0,PULearning,49
2,0.6666666666666666,0.5,RandomForest,49
2,0.6666666666666666,0.5,PULearning,50
2,0.0,0.0,RandomForest,50
2,1.0,1.0,PULearning,51
2,0.6666666666666666,0.5,RandomForest,51
2,1.0,1.0,PULearning,52
2,0.6666666666666666,0.5,RandomForest,52
2,1.0,1.0,PULearning,53
2,0.6666666666666666,0.5,RandomForest,53
2,1.0,1.0,PULearning,54
2,1.0,1.0,RandomForest,54
2,1.0,1.0,PULearning,55
2,0.6666666666666666,0.5,RandomForest,55
2,1.0,1.0,PULearning,56
2,1.0,1.0,RandomForest,56
2,1.0,1.0,PULearning,57
2,0.6666666666666666,0.5,RandomForest,57
2,1.0,1.0,PULearning,58
2,0.6666666666666666,0.5,RandomForest,58
2,1.0,1.0,PULearning,59
2,0.0,0.0,RandomForest,59
2,1.0,1.0,PULearning,60
2,0.6666666666666666,0.5,RandomForest,60
2,1.0,1.0,PULearning,61
2,1.0,1.0,RandomForest,61
2,0.6666666666666666,0.5,PULearning,62
2,0.6666666666666666,0.5,RandomForest,62
2,1.0,1.0,PULearning,63
2,1.0,1.0,RandomForest,63
2,1.0,1.0,PULearning,64
2,0.6666666666666666,0.5,RandomForest,64
2,0.6666666666666666,0.5,PULearning,65
2,0.0,0.0,RandomForest,65
2,1.0,1.0,PULearning,66
2,0.0,0.0,RandomForest,66
2,1.0,1.0,PULearning,67
2,0.6666666666666666,0.5,RandomForest,67
2,1.0,1.0,PULearning,68
2,0.6666666666666666,0.5,RandomForest,68
2,1.0,1.0,PULearning,69
2,1.0,1.0,RandomForest,69
2,0.6666666666666666,0.5,PULearning,70
2,0.0,0.0,RandomForest,70
2,1.0,1.0,PULearning,71
2,0.6666666666666666,0.5,RandomForest,71
2,1.0,1.0,PULearning,72
2,0.6666666666666666,0.5,RandomForest,72
2,1.0,1.0,PULearning,73
2,0.6666666666666666,0.5,RandomForest,73
2,1.0,1.0,PULearning,74
2,0.0,0.0,RandomForest,74
2,1.0,1.0,PULearning,75
2,0.0,0.0,RandomForest,75
2,1.0,1.0,PULearning,76
2,0.6666666666666666,0.5,RandomForest,76
2,1.0,1.0,PULearning,77
2,1.0,1.0,RandomForest,77
2,1.0,1.0,PULearning,78
2,0.0,0.0,RandomForest,78
2,1.0,1.0,PULearning,79
2,0.0,0.0,RandomForest,79
2,1.0,1.0,PULearning,80
2,0.0,0.0,RandomForest,80
2,1.0,1.0,PULearning,81
2,0.6666666666666666,0.5,RandomForest,81
2,1.0,1.0,PULearning,82
2,0.0,0.0,RandomForest,82
2,1.0,1.0,PULearning,83
2,0.0,0.0,RandomForest,83
2,1.0,1.0,PULearning,84
2,1.0,1.0,RandomForest,84
2,1.0,1.0,PULearning,85
2,0.6666666666666666,0.5,RandomForest,85
2,1.0,1.0,PULearning,86
2,0.0,0.0,RandomForest,86
2,1.0,1.0,PULearning,87
2,0.6666666666666666,0.5,RandomForest,87
2,0.6666666666666666,0.5,PULearning,88
2,0.6666666666666666,0.5,RandomForest,88
2,1.0,1.0,PULearning,89
2,1.0,1.0,RandomForest,89
2,1.0,1.0,PULearning,90
2,1.0,1.0,RandomForest,90
2,1.0,1.0,PULearning,91
2,1.0,1.0,RandomForest,91
2,1.0,1.0,PULearning,92
2,1.0,1.0,RandomForest,92
2,1.0,1.0,PULearning,93
2,1.0,1.0,RandomForest,93
2,1.0,1.0,PULearning,94
2,0.6666666666666666,0.5,RandomForest,94
2,1.0,1.0,PULearning,95
2,1.0,1.0,RandomForest,95
2,0.6666666666666666,0.5,PULearning,96
2,0.0,0.0,RandomForest,96
2,0.6666666666666666,0.5,PULearning,97
2,0.6666666666666666,0.5,RandomForest,97
2,1.0,1.0,PULearning,98
2,0.6666666666666666,0.5,RandomForest,98
2,1.0,1.0,PULearning,99
2,1.0,1.0,RandomForest,99
3,1.0,1.0,PULearning,0
3,0.8,0.6666666666666666,RandomForest,0
3,1.0,1.0,PULearning,1
3,0.8,0.6666666666666666,RandomForest,1
3,1.0,1.0,PULearning,2
3,0.0,0.0,RandomForest,2
3,0.8,0.6666666666666666,PULearning,3
3,0.8,0.6666666666666666,RandomForest,3
3,0.8,0.6666666666666666,PULearning,4
3,0.0,0.0,RandomForest,4
3,0.5,0.3333333333333333,PULearning,5
3,0.5,0.3333333333333333,RandomForest,5
3,0.8,0.6666666666666666,PULearning,6
3,0.0,0.0,RandomForest,6
3,1.0,1.0,PULearning,7
3,0.8,0.6666666666666666,RandomForest,7
3,1.0,1.0,PULearning,8
3,1.0,1.0,RandomForest,8
3,0.8,0.6666666666666666,PULearning,9
3,0.8,0.6666666666666666,RandomForest,9
3,1.0,1.0,PULearning,10
3,0.8,0.6666666666666666,RandomForest,10
3,0.8,0.6666666666666666,PULearning,11
3,0.8,0.6666666666666666,RandomForest,11
3,1.0,1.0,PULearning,12
3,1.0,1.0,RandomForest,12
3,1.0,1.0,PULearning,13
3,0.8,0.6666666666666666,RandomForest,13
3,1.0,1.0,PULearning,14
3,0.8,0.6666666666666666,RandomForest,14
3,1.0,1.0,PULearning,15
3,0.5,0.3333333333333333,RandomForest,15
3,0.8,0.6666666666666666,PULearning,16
3,0.8,0.6666666666666666,RandomForest,16
3,1.0,1.0,PULearning,17
3,0.8,0.6666666666666666,RandomForest,17
3,1.0,1.0,PULearning,18
3,0.5,0.3333333333333333,RandomForest,18
3,1.0,1.0,PULearning,19
3,0.5,0.3333333333333333,RandomForest,19
3,1.0,1.0,PULearning,20
3,0.8,0.6666666666666666,RandomForest,20
3,1.0,1.0,PULearning,21
3,0.0,0.0,RandomForest,21
3,1.0,1.0,PULearning,22
3,0.0,0.0,RandomForest,22
3,0.8,0.6666666666666666,PULearning,23
3,0.5,0.3333333333333333,RandomForest,23
3,1.0,1.0,PULearning,24
3,0.8,0.6666666666666666,RandomForest,24
3,1.0,1.0,PULearning,25
3,0.8,0.6666666666666666,RandomForest,25
3,1.0,1.0,PULearning,26
3,0.8,0.6666666666666666,RandomForest,26
3,0.8,0.6666666666666666,PULearning,27
3,0.5,0.3333333333333333,RandomForest,27
3,1.0,1.0,PULearning,28
3,0.5,0.3333333333333333,RandomForest,28
3,1.0,1.0,PULearning,29
3,1.0,1.0,RandomForest,29
3,0.8,0.6666666666666666,PULearning,30
3,0.8,0.6666666666666666,RandomForest,30
3,1.0,1.0,PULearning,31
3,1.0,1.0,RandomForest,31
3,1.0,1.0,PULearning,32
3,0.8,0.6666666666666666,RandomForest,32
3,1.0,1.0,PULearning,33
3,1.0,1.0,RandomForest,33
3,0.8,0.6666666666666666,PULearning,34
3,0.0,0.0,RandomForest,34
3,1.0,1.0,PULearning,35
3,1.0,1.0,RandomForest,35
3,1.0,1.0,PULearning,36
3,0.5,0.3333333333333333,RandomForest,36
3,0.5,0.3333333333333333,PULearning,37
3,0.5,0.3333333333333333,RandomForest,37
3,1.0,1.0,PULearning,38
3,0.8,0.6666666666666666,RandomForest,38
3,1.0,1.0,PULearning,39
3,1.0,1.0,RandomForest,39
3,1.0,1.0,PULearning,40
3,0.0,0.0,RandomForest,40
3,1.0,1.0,PULearning,41
3,0.8,0.6666666666666666,RandomForest,41
3,0.0,0.0,PULearning,42
3,0.0,0.0,RandomForest,42
3,0.8,0.6666666666666666,PULearning,43
3,0.5,0.3333333333333333,RandomForest,43
3,1.0,1.0,PULearning,44
3,0.8,0.6666666666666666,RandomForest,44
3,1.0,1.0,PULearning,45
3,0.8,0.6666666666666666,RandomForest,45
3,0.8,0.6666666666666666,PULearning,46
3,0.5,0.3333333333333333,RandomForest,46
3,1.0,1.0,PULearning,47
3,1.0,1.0,RandomForest,47
3,0.8,0.6666666666666666,PULearning,48
3,0.5,0.3333333333333333,RandomForest,48
3,1.0,1.0,PULearning,49
3,0.8,0.6666666666666666,RandomForest,49
3,1.0,1.0,PULearning,50
3,0.8,0.6666666666666666,RandomForest,50
3,1.0,1.0,PULearning,51
3,0.0,0.0,RandomForest,51
3,1.0,1.0,PULearning,52
3,0.8,0.6666666666666666,RandomForest,52
3,1.0,1.0,PULearning,53
3,0.5,0.3333333333333333,RandomForest,53
3,1.0,1.0,PULearning,54
3,1.0,1.0,RandomForest,54
3,1.0,1.0,PULearning,55
3,0.8,0.6666666666666666,RandomForest,55
3,0.8,0.6666666666666666,PULearning,56
3,0.0,0.0,RandomForest,56
3,0.8,0.6666666666666666,PULearning,57
3,0.0,0.0,RandomForest,57
3,1.0,1.0,PULearning,58
3,0.0,0.0,RandomForest,58
3,1.0,1.0,PULearning,59
3,0.5,0.3333333333333333,RandomForest,59
3,1.0,1.0,PULearning,60
3,0.8,0.6666666666666666,RandomForest,60
3,1.0,1.0,PULearning,61
3,1.0,1.0,RandomForest,61
3,1.0,1.0,PULearning,62
3,0.8,0.6666666666666666,RandomForest,62
3,0.8,0.6666666666666666,PULearning,63
3,0.8,0.6666666666666666,RandomForest,63
3,1.0,1.0,PULearning,64
3,0.8,0.6666666666666666,RandomForest,64
3,1.0,1.0,PULearning,65
3,1.0,1.0,RandomForest,65
3,1.0,1.0,PULearning,66
3,0.5,0.3333333333333333,RandomForest,66
3,1.0,1.0,PULearning,67
3,0.8,0.6666666666666666,RandomForest,67
3,1.0,1.0,PULearning,68
3,0.8,0.6666666666666666,RandomForest,68
3,1.0,1.0,PULearning,69
3,0.8,0.6666666666666666,RandomForest,69
3,1.0,1.0,PULearning,70
3,0.8,0.6666666666666666,RandomForest,70
3,1.0,1.0,PULearning,71
3,0.8,0.6666666666666666,RandomForest,71
3,1.0,1.0,PULearning,72
3,1.0,1.0,RandomForest,72
3,1.0,1.0,PULearning,73
3,1.0,1.0,RandomForest,73
3,1.0,1.0,PULearning,74
3,0.8,0.6666666666666666,RandomForest,74
3,1.0,1.0,PULearning,75
3,0.8,0.6666666666666666,RandomForest,75
3,1.0,1.0,PULearning,76
3,1.0,1.0,RandomForest,76
3,0.8,0.6666666666666666,PULearning,77
3,0.5,0.3333333333333333,RandomForest,77
3,1.0,1.0,PULearning,78
3,1.0,1.0,RandomForest,78
3,1.0,1.0,PULearning,79
3,0.5,0.3333333333333333,RandomForest,79
3,1.0,1.0,PULearning,80
3,0.8,0.6666666666666666,RandomForest,80
3,0.8,0.6666666666666666,PULearning,81
3,0.8,0.6666666666666666,RandomForest,81
3,0.8,0.6666666666666666,PULearning,82
3,0.0,0.0,RandomForest,82
3,0.8,0.6666666666666666,PULearning,83
3,0.5,0.3333333333333333,RandomForest,83
3,1.0,1.0,PULearning,84
3,1.0,1.0,RandomForest,84
3,0.8,0.6666666666666666,PULearning,85
3,0.8,0.6666666666666666,RandomForest,85
3,1.0,1.0,PULearning,86
3,1.0,1.0,RandomForest,86
3,1.0,1.0,PULearning,87
3,1.0,1.0,RandomForest,87
3,0.8,0.6666666666666666,PULearning,88
3,0.5,0.3333333333333333,RandomForest,88
3,0.5,0.3333333333333333,PULearning,89
3,0.5,0.3333333333333333,RandomForest,89
3,1.0,1.0,PULearning,90
3,0.0,0.0,RandomForest,90
3,1.0,1.0,PULearning,91
3,0.8,0.6666666666666666,RandomForest,91
3,0.8,0.6666666666666666,PULearning,92
3,0.0,0.0,RandomForest,92
3,1.0,1.0,PULearning,93
3,0.8,0.6666666666666666,RandomForest,93
3,1.0,1.0,PULearning,94
3,0.8,0.6666666666666666,RandomForest,94
3,1.0,1.0,PULearning,95
3,0.5,0.3333333333333333,RandomForest,95
3,1.0,1.0,PULearning,96
3,0.8,0.6666666666666666,RandomForest,96
3,1.0,1.0,PULearning,97
3,0.5,0.3333333333333333,RandomForest,97
3,1.0,1.0,PULearning,98
3,0.8,0.6666666666666666,RandomForest,98
3,1.0,1.0,PULearning,99
3,0.8,0.6666666666666666,RandomForest,99
4,1.0,1.0,PULearning,0
4,0.8571428571428571,0.75,RandomForest,0
4,0.6666666666666666,0.5,PULearning,1
4,0.4,0.25,RandomForest,1
4,1.0,1.0,PULearning,2
4,0.8571428571428571,0.75,RandomForest,2
4,0.6666666666666666,0.5,PULearning,3
4,0.6666666666666666,0.5,RandomForest,3
4,1.0,1.0,PULearning,4
4,1.0,1.0,RandomForest,4
4,1.0,1.0,PULearning,5
4,0.8571428571428571,0.75,RandomForest,5
4,0.6666666666666666,0.5,PULearning,6
4,0.0,0.0,RandomForest,6
4,0.6666666666666666,0.5,PULearning,7
4,0.6666666666666666,0.5,RandomForest,7
4,1.0,1.0,PULearning,8
4,1.0,1.0,RandomForest,8
4,0.8571428571428571,0.75,PULearning,9
4,0.6666666666666666,0.5,RandomForest,9
4,1.0,1.0,PULearning,10
4,0.8571428571428571,0.75,RandomForest,10
4,0.8571428571428571,0.75,PULearning,11
4,0.6666666666666666,0.5,RandomForest,11
4,0.8571428571428571,0.75,PULearning,12
4,0.6666666666666666,0.5,RandomForest,12
4,1.0,1.0,PULearning,13
4,0.8571428571428571,0.75,RandomForest,13
4,0.8571428571428571,0.75,PULearning,14
4,0.4,0.25,RandomForest,14
4,0.6666666666666666,0.5,PULearning,15
4,0.4,0.25,RandomForest,15
4,0.8571428571428571,0.75,PULearning,16
4,0.8571428571428571,0.75,RandomForest,16
4,0.8571428571428571,0.75,PULearning,17
4,0.6666666666666666,0.5,RandomForest,17
4,1.0,1.0,PULearning,18
4,0.6666666666666666,0.5,RandomForest,18
4,1.0,1.0,PULearning,19
4,0.4,0.25,RandomForest,19
4,1.0,1.0,PULearning,20
4,0.6666666666666666,0.5,RandomForest,20
4,1.0,1.0,PULearning,21
4,0.6666666666666666,0.5,RandomForest,21
4,0.8571428571428571,0.75,PULearning,22
4,0.4,0.25,RandomForest,22
4,1.0,1.0,PULearning,23
4,0.6666666666666666,0.5,RandomForest,23
4,0.8571428571428571,0.75,PULearning,24
4,0.4,0.25,RandomForest,24
4,0.8571428571428571,0.75,PULearning,25
4,0.4,0.25,RandomForest,25
4,1.0,1.0,PULearning,26
4,0.8571428571428571,0.75,RandomForest,26
4,1.0,1.0,PULearning,27
4,1.0,1.0,RandomForest,27
4,0.8571428571428571,0.75,PULearning,28
4,0.4,0.25,RandomForest,28
4,1.0,1.0,PULearning,29
4,0.6666666666666666,0.5,RandomForest,29
4,1.0,1.0,PULearning,30
4,0.6666666666666666,0.5,RandomForest,30
4,1.0,1.0,PULearning,31
4,0.6666666666666666,0.5,RandomForest,31
4,1.0,1.0,PULearning,32
4,0.4,0.25,RandomForest,32
4,1.0,1.0,PULearning,33
4,0.0,0.0,RandomForest,33
4,0.8571428571428571,0.75,PULearning,34
4,0.4,0.25,RandomForest,34
4,0.8571428571428571,0.75,PULearning,35
4,0.0,0.0,RandomForest,35
4,0.8571428571428571,0.75,PULearning,36
4,0.6666666666666666,0.5,RandomForest,36
4,1.0,1.0,PULearning,37
4,0.6666666666666666,0.5,RandomForest,37
4,0.8571428571428571,0.75,PULearning,38
4,0.6666666666666666,0.5,RandomForest,38
4,1.0,1.0,PULearning,39
4,0.6666666666666666,0.5,RandomForest,39
4,0.6666666666666666,0.5,PULearning,40
4,0.4,0.25,RandomForest,40
4,1.0,1.0,PULearning,41
4,0.6666666666666666,0.5,RandomForest,41
4,1.0,1.0,PULearning,42
4,0.8571428571428571,0.75,RandomForest,42
4,1.0,1.0,PULearning,43
4,0.4,0.25,RandomForest,43
4,0.6666666666666666,0.5,PULearning,44
4,0.6666666666666666,0.5,RandomForest,44
4,1.0,1.0,PULearning,45
4,0.8571428571428571,0.75,RandomForest,45
4,1.0,1.0,PULearning,46
4,0.8571428571428571,0.75,RandomForest,46
4,0.8571428571428571,0.75,PULearning,47
4,0.6666666666666666,0.5,RandomForest,47
4,1.0,1.0,PULearning,48
4,0.6666666666666666,0.5,RandomForest,48
4,0.6666666666666666,0.5,PULearning,49
4,0.6666666666666666,0.5,RandomForest,49
4,0.8571428571428571,0.75,PULearning,50
4,0.4,0.25,RandomForest,50
4,1.0,1.0,PULearning,51
4,0.6666666666666666,0.5,RandomForest,51
4,0.8571428571428571,0.75,PULearning,52
4,0.4,0.25,RandomForest,52
4,1.0,1.0,PULearning,53
4,0.4,0.25,RandomForest,53
4,0.8571428571428571,0.75,PULearning,54
4,0.4,0.25,RandomForest,54
4,0.8571428571428571,0.75,PULearning,55
4,0.0,0.0,RandomForest,55
4,1.0,1.0,PULearning,56
4,0.6666666666666666,0.5,RandomForest,56
4,0.8571428571428571,0.75,PULearning,57
4,1.0,1.0,RandomForest,57
4,1.0,1.0,PULearning,58
4,0.6666666666666666,0.5,RandomForest,58
4,1.0,1.0,PULearning,59
4,0.6666666666666666,0.5,RandomForest,59
4,1.0,1.0,PULearning,60
4,0.8571428571428571,0.75,RandomForest,60
4,0.8571428571428571,0.75,PULearning,61
4,0.4,0.25,RandomForest,61
4,1.0,1.0,PULearning,62
4,0.6666666666666666,0.5,RandomForest,62
4,0.8571428571428571,0.75,PULearning,63
4,0.6666666666666666,0.5,RandomForest,63
4,0.8571428571428571,0.75,PULearning,64
4,0.6666666666666666,0.5,RandomForest,64
4,1.0,1.0,PULearning,65
4,0.6666666666666666,0.5,RandomForest,65
4,1.0,1.0,PULearning,66
