issue_id,comment_id,Url,label,Themes,,,,,,,,,,,,,,,
HADOOP-10857,14065999,https://issues.apache.org/jira/browse/HADOOP-10857,1,only includes document change,,,,,,,,,,,,,,,
HADOOP-11969,14544690,https://issues.apache.org/jira/browse/HADOOP-11969,1,parrel commits/concurrent commits,,,,,,,,,,,,,,,
HADOOP-4374,12689810,https://issues.apache.org/jira/browse/HADOOP-4374,1,Pre-commit failures,,,,,,,,,,,,,,,
HADOOP-11349,14240092,https://issues.apache.org/jira/browse/HADOOP-11349,1,Pre-commit failures,,,,,,,,,,,,,,,
HADOOP-5414,12681991,https://issues.apache.org/jira/browse/HADOOP-5414,1,Pre-commit failures,,,,,,,,,,,,,,,
HADOOP-10392,13946329,https://issues.apache.org/jira/browse/HADOOP-10392,1,Pre-commit failures,,,,,,,,,,,,,,,
HADOOP-16314,16850121,https://issues.apache.org/jira/browse/HADOOP-16314,1,Resilient,,,,,,,,,,,,,,,
HADOOP-2823,12580891,https://issues.apache.org/jira/browse/HADOOP-2823,1,Timeout,,,,,,,,,,,,,,,
HADOOP-8627,13424885,https://issues.apache.org/jira/browse/HADOOP-8627,1,Timeout,,,,,,,,,,,,,,,
HADOOP-16152,16945004,https://issues.apache.org/jira/browse/HADOOP-16152,1,unrelated infra issues,,,,,,,,,,,,,,,
HADOOP-5213,12672846,https://issues.apache.org/jira/browse/HADOOP-5213,1,Unrelated Testing Classes,,,,,,,,,,,,,,,
HADOOP-8325,13264335,https://issues.apache.org/jira/browse/HADOOP-8325,1,Unrelated Testing Classes,,,,,,,,,,,,,,,
HADOOP-9649,13684610,https://issues.apache.org/jira/browse/HADOOP-9649,1,Unrelated Testing Classes,,,,,,,,,,,,,,,
HADOOP-12709,15313202,https://issues.apache.org/jira/browse/HADOOP-12709,1,Unrelated Testing Classes,,,,,,,,,,,,,,,
HADOOP-4175,12632521,https://issues.apache.org/jira/browse/HADOOP-4175,1,Unrelated Testing Classes,,,,,,,,,,,,,,,
HADOOP-3645,12608230,https://issues.apache.org/jira/browse/HADOOP-3645,1,Unrelated Testing Classes,,,,,,,,,,,,,,,
HADOOP-10185,13841076,https://issues.apache.org/jira/browse/HADOOP-10185,1,various behaviours in versions,,,,,,,,,,,,,,,
HADOOP-3479,12609985,https://issues.apache.org/jira/browse/HADOOP-3479,1,wrong configuration,,,,,,,,,,,,,,,
HADOOP-5882,12712828,https://issues.apache.org/jira/browse/HADOOP-5882,1,Unrelated Testing Classes,,,,,,,,,,,,,,,
HADOOP-12356,15064987,https://issues.apache.org/jira/browse/HADOOP-12356,1,Unrelated Testing Classes,,,,,,,,,,,,,,,
HADOOP-14839,16155327,https://issues.apache.org/jira/browse/HADOOP-14839,1,Unrelated Testing Classes,,,,,,,,,,,,,,,
HADOOP-4256,12636678,https://issues.apache.org/jira/browse/HADOOP-4256,1,Unrelated Testing Classes,,,,,,,,,,,,,,,
HADOOP-5899,12714696,https://issues.apache.org/jira/browse/HADOOP-5899,1,Unrelated Testing Classes,,,,,,,,,,,,,,,
HADOOP-16287,16836127,https://issues.apache.org/jira/browse/HADOOP-16287,1,Unrelated Testing Classes,,,,,,,,,,,,,,,
HADOOP-12668,15070662,https://issues.apache.org/jira/browse/HADOOP-12668,1,Unrelated Testing Classes,,,,,,,,,,,,,,,
HADOOP-12426,15134064,https://issues.apache.org/jira/browse/HADOOP-12426,1,"Unrelated Testing Classes, checkstyle",,,,,,,,,,,,,,,
HADOOP-10335,14100050,https://issues.apache.org/jira/browse/HADOOP-10335,1,Unrelated Testing Classes,,,,,,,,,,,,,,,
HADOOP-14455,16086877,https://issues.apache.org/jira/browse/HADOOP-14455,1,"Pre-commit failures,occurs without pathes",,,,,,,,,,,,,,,
HADOOP-3702,12626652,https://issues.apache.org/jira/browse/HADOOP-3702,1,not sure for this ,,,,,,,,,,,,,,,
HADOOP-11252,15070491,https://issues.apache.org/jira/browse/HADOOP-11252,1,unexpected behavior,,,,,,,,,,,,,,,
HADOOP-16196,16794570,https://issues.apache.org/jira/browse/HADOOP-16196,1,unexpected behavior,,,,,,,,,,,,,,,
HADOOP-13254,15325345,https://issues.apache.org/jira/browse/HADOOP-13254,1,unexpected behavior,,,,,,,,,,,,,,,
HADOOP-15812,16636164,https://issues.apache.org/jira/browse/HADOOP-15812,1,unexpected behavior,,,,,,,,,,,,,,,
HADOOP-5824,12709377,https://issues.apache.org/jira/browse/HADOOP-5824,1,Unrelated Testing Classes,,,,,,,,,,,,,,,
HADOOP-15195,16348988,https://issues.apache.org/jira/browse/HADOOP-15195,1,Unrelated Testing Classes,,,,,,,,,,,,,,,
HADOOP-5257,12693909,https://issues.apache.org/jira/browse/HADOOP-5257,1,Unrelated Testing Classes,,,,,,,,,,,,,,,
HADOOP-8538,13402818,https://issues.apache.org/jira/browse/HADOOP-8538,1,Unrelated Testing Classes,,,,,,,,,,,,,,,
HADOOP-13686,15568893,https://issues.apache.org/jira/browse/HADOOP-13686,1,Unrelated Testing Classes,,,,,,,,,,,,,,,
HADOOP-8756,13450269,https://issues.apache.org/jira/browse/HADOOP-8756,1,external resource,,,,,,,,,,,,,,,
HADOOP-10855,14065386,https://issues.apache.org/jira/browse/HADOOP-10855,1,Unrelated Testing Classes,,,,,,,,,,,,,,,
HADOOP-13709,15743322,https://issues.apache.org/jira/browse/HADOOP-13709,1,Irrelevant to major changes,,,,,,,,,,,,,,,
HADOOP-11984,14905510,https://issues.apache.org/jira/browse/HADOOP-11984,1,"unknown, unrealted test ",,,,,,,,,,,,,,,
HADOOP-9150,13561348,https://issues.apache.org/jira/browse/HADOOP-9150,1,Irrelevant to major changes,,,,,,,,,,,,,,,
HADOOP-13546,15439834,https://issues.apache.org/jira/browse/HADOOP-13546,1,Irrelevant to major changes,,,,,,,,,,,,,,,
HADOOP-5462,12696768,https://issues.apache.org/jira/browse/HADOOP-5462,1,Irrelevant to major changes,,,,,,,,,,,,,,,
HADOOP-8609,13418640,https://issues.apache.org/jira/browse/HADOOP-8609,1,Irrelevant to major changes,,,,,,,,,,,,,,,
HADOOP-5937,12714760,https://issues.apache.org/jira/browse/HADOOP-5937,1,Irrelevant to major changes,,,,,,,,,,,,,,,
HADOOP-4829,12706397,https://issues.apache.org/jira/browse/HADOOP-4829,1,Irrelevant to major changes,,,,,,,,,,,,,,,
HADOOP-14698,16120273,https://issues.apache.org/jira/browse/HADOOP-14698,1,unexpected behavior,,,,,,,,,,,,,,,
HADOOP-14958,16208550,https://issues.apache.org/jira/browse/HADOOP-14958,1,external env,,,,,,,,,,,,,,,
HADOOP-12584,15058787,https://issues.apache.org/jira/browse/HADOOP-12584,1,Irrelevant to major changes,,,,,,,,,,,,,,,
HADOOP-12095,14588682,https://issues.apache.org/jira/browse/HADOOP-12095,1,Irrelevant to major changes,,,,,,,,,,,,,,,
HADOOP-10717,14035687,https://issues.apache.org/jira/browse/HADOOP-10717,1,dependency,,,,,,,,,,,,,,,
HADOOP-4759,12670440,https://issues.apache.org/jira/browse/HADOOP-4759,1,Irrelevant to major changes,,,,,,,,,,,,,,,
HADOOP-12296,14985996,https://issues.apache.org/jira/browse/HADOOP-12296,1,Irrelevant to major changes,,,,,,,,,,,,,,,
HADOOP-14518,16052766,https://issues.apache.org/jira/browse/HADOOP-14518,1,Irrelevant to major changes,,,,,,,,,,,,,,,
HADOOP-13422,15394637,https://issues.apache.org/jira/browse/HADOOP-13422,1,Irrelevant to major changes,,,,,,,,,,,,,,,
HADOOP-13997,15971477,https://issues.apache.org/jira/browse/HADOOP-13997,1,Irrelevant to major changes,,,,,,,,,,,,,,,
HADOOP-13955,15827403,https://issues.apache.org/jira/browse/HADOOP-13955,1,Irrelevant to major changes,,,,,,,,,,,,,,,
HADOOP-12862,15207464,https://issues.apache.org/jira/browse/HADOOP-12862,1,"Pre-commit failures",,,,,,,,,,,,,,,
MAPREDUCE-572,12869583,https://issues.apache.org/jira/browse/MAPREDUCE-572,1,"timeout, Pre-commit failures",,,,,,,,,,,,,,,
HADOOP-2148,12580057,https://issues.apache.org/jira/browse/HADOOP-2148,1,Irrelevant to major changes,,,,,,,,,,,,,,,
HADOOP-13410,15617053,https://issues.apache.org/jira/browse/HADOOP-13410,1,"Irrelevant to major changes,timeout",,,,,,,,,,,,,,,
